,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
74,0.9611170422153028,0.3079925143516315,-0.6531245278636701,0.5490383840165434,0.2385892960732649,0.8575318226673533,0.0025,0.9975,ENSMUST00000025714,ENSMUSG00000024800,0.0,1,0,0,2,3,0,0,1.0,3,0,0,0,0,0,2,1,0,0,0,0,-0.8650210813680891,-0.8650210813680891,blue
75,0.9611170422153028,0.3079925143516315,-0.6531245278636701,0.5490383840165434,0.2385892960732649,0.8575318226673533,0.0025,0.9975,ENSMUST00000025714,ENSMUSG00000024800,0.0,1,0,0,2,3,0,0,1.0,3,0,0,0,0,0,2,1,0,0,0,0,-0.8650210813680891,-0.8650210813680891,blue
213,0.9488001440054088,0.3016941730616924,-0.6471059709437162,0.5494455269959536,0.2547141349913929,0.8493765530002391,0.0025,0.9975,ENSMUST00000163329,ENSMUSG00000055720,0.1272727272727272,4,0,1,1,1,0,0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,-0.8639516379682606,-0.8639516379682606,blue
39,0.9504197856058432,0.3081742788689742,-0.6422455067368686,0.5495706250420916,0.2102430988308478,0.8290812933240029,0.0,1.0,8e41176d-47ae-47dc-b98f-6d932dfd67cb-0,ENSMUSG00000024608,0.9459867540578566,7,0,1,2,2,0,5,1.0,3,0,0,4,0,1,2,0,0,5,0,0,-0.8636232017915346,-0.8636232017915346,blue
40,0.9504197856058432,0.3081742788689742,-0.6422455067368686,0.5495706250420916,0.2102430988308478,0.8290812933240029,0.0,1.0,8e41176d-47ae-47dc-b98f-6d932dfd67cb-0,ENSMUSG00000024608,0.9459867540578566,7,0,1,2,2,0,5,1.0,3,0,0,4,0,1,2,0,0,5,0,0,-0.8636232017915346,-0.8636232017915346,blue
122,0.9623522229922442,0.3038598307635544,-0.6584923922286897,0.5500453593971879,0.2023522502600872,0.8765986783378891,0.0075,0.9925,ENSMUST00000057288,ENSMUSG00000020571,0.0,3,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,-0.8623774997426715,-0.8623774997426715,blue
203,0.9426374464757604,0.3079059834937994,-0.6347314629819611,0.5511954213165029,0.2912061295883062,0.8610598150391483,0.005,0.995,ENSMUST00000151287-0,ENSMUSG00000068039,1.0,4,0,0,1,1,0,0,1.0,2,0,0,3,0,0,1,0,0,0,0,0,-0.8593641910095465,-0.8593641910095465,blue
101,0.939775002482606,0.3056614260421376,-0.6341135764404677,0.5526756148461636,0.2394088054174578,0.8318726632808262,0.0,1.0,ENSMUST00000034300-0,ENSMUSG00000031839,1.0,2,0,0,1,1,0,0,1.0,2,0,0,1,0,0,1,0,0,0,0,0,-0.8554951355225748,-0.8554951355225748,blue
228,0.9446049887042716,0.3093188177288766,-0.6352861709753955,0.5539966794961211,0.2401662789587839,0.8461626763059338,0.0075,0.9925,ENSMUST00000180025,ENSMUSG00000072964,0.0,1,0,0,1,1,0,5,0.0,1,0,1,0,0,0,1,0,0,5,0,1,-0.85205076570466,-0.85205076570466,blue
27,0.9411278312139072,0.3010017260285856,-0.6401261051853211,0.5543223690862299,0.2239052086422464,0.8433271511768726,0.0025,0.9975,5904da60-be39-415f-a16b-691151734928-0,ENSMUSG00000028797,1.0,6,0,2,1,1,0,3,0.0,1,0,0,5,0,2,1,0,0,3,0,0,-0.8512028676726897,-0.8512028676726897,blue
1,0.9410078336655876,0.3033642482682354,-0.6376435853973519,0.5560875039310801,0.2746018962053899,0.9083884741178316,0.005,0.995,0737ca16-ba93-43ce-bef6-84fd826fa0a4-0,ENSMUSG00000029152,0.4324324324324324,5,2,2,1,1,0,0,0.0,1,0,0,3,2,0,1,0,0,0,0,0,-0.8466161767686999,-0.8466161767686999,blue
68,0.9452617208405146,0.3005230605592182,-0.6447386602812964,0.5562691531124535,0.2344789931672894,0.8932145853268462,0.0075,0.9925,ENSMUST00000022680,ENSMUSG00000022089,0.0,2,0,0,1,1,0,9,1.0,2,0,0,0,0,0,1,0,0,9,0,0,-0.8461449890901453,-0.8461449890901453,blue
152,0.9408027440896624,0.305461496524122,-0.6353412475655411,0.556755290896845,0.2512229853591689,0.8824568802633106,0.0025,0.9975,ENSMUST00000103036,ENSMUSG00000018858,0.3333333333333333,3,1,1,1,2,0,0,0.0,1,0,0,1,1,0,1,1,0,0,0,0,-0.8448847317452077,-0.8448847317452077,blue
95,0.9326947324077958,0.2991482240906948,-0.6335465083171011,0.5574967374270998,0.2414900195060471,0.8797916379037034,0.0075,0.9925,ENSMUST00000032840-0,ENSMUSG00000030611,1.0,4,1,1,1,1,1,6,1.0,2,0,0,3,1,0,1,0,1,5,0,0,-0.8429647327450324,-0.8429647327450324,blue
46,0.929273911510464,0.3014226173779324,-0.6278512941325318,0.5581810690258748,0.2766066192317903,0.8716702445619522,0.0025,0.9975,ENSMUST00000000608-0,ENSMUSG00000000594,0.0,1,2,2,1,1,0,0,0.0,3,0,0,0,2,0,1,0,0,0,0,0,-0.8411948993361725,-0.8411948993361725,blue
73,0.940569875741318,0.3052789215406154,-0.6352909542007035,0.558447818380357,0.2293110852733599,0.8877123420706426,0.0075,0.9925,ENSMUST00000025632-0,ENSMUSG00000024726,0.4275092936802974,3,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,-0.8405056139656566,-0.8405056139656566,blue
200,0.9392507169424862,0.3089214179673986,-0.6303292989750882,0.56065543732721,0.239774951632202,0.9027864560148956,0.005,0.995,ENSMUST00000148843-0,ENSMUSG00000066037,1.0,3,1,1,2,2,0,0,0.0,2,0,0,2,1,0,2,0,0,0,0,0,-0.8348136905048857,-0.8348136905048857,blue
201,0.9392507169424862,0.3089214179673986,-0.6303292989750882,0.56065543732721,0.239774951632202,0.9027864560148956,0.005,0.995,ENSMUST00000148843-0,ENSMUSG00000066037,1.0,3,1,1,2,2,0,0,0.0,2,0,0,2,1,0,2,0,0,0,0,0,-0.8348136905048857,-0.8348136905048857,blue
25,0.9678289271781996,0.3601216706578856,-0.6077072565203138,0.5754866214401189,0.1984778950621281,0.898273163076094,0.0125,0.9875,508f4512-f1c9-4d88-a13c-5fa59a46c993-0,ENSMUSG00000078877,0.0,1,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,-0.7971457050291512,-0.7971457050291512,blue
81,0.9570737413697178,0.3563026413728692,-0.6007710999968485,0.5804891014040839,0.2207430339145686,0.9044201070389356,0.0075,0.9925,ENSMUST00000027185-0,ENSMUSG00000026027,1.0,2,1,1,1,1,0,0,1.0,3,0,0,1,1,0,1,0,0,0,0,0,-0.7846591139255156,-0.7846591139255156,blue
126,1.0417773069020582,0.5324690677979462,-0.5093082391041124,0.6335541013194798,0.286133929251731,1.0448673662463608,0.045,0.955,ENSMUST00000060223,ENSMUSG00000049090,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6584602736701725,-0.6584602736701725,grey
273,0.8425785027884877,0.4616190195811142,-0.3809594832073743,0.7119023332680993,0.3166402844238145,1.0594124891417998,0.0675,0.9325,bc8a861b-321d-447e-b12f-d7d551c9262b-0,ENSMUSG00000036977,0.0,1,0,0,1,1,1,4,0.0,1,0,0,0,0,0,1,0,1,3,0,0,-0.4902487651769783,-0.4902487651769783,grey
162,0.9593011467945745,0.6159765241265069,-0.3433246226680668,0.7535618431181983,0.2874775966226673,1.282579286511132,0.1625,0.8375,ENSMUST00000108901,ENSMUSG00000039069,0.0968782770025006,4,2,4,1,1,0,0,1.0,2,0,0,1,2,2,1,0,0,0,0,0,-0.4082021794826247,-0.4082021794826247,grey
174,0.8861631377073027,0.6226907527426125,-0.2634723849646896,0.7976838834539386,0.412184949734703,1.2181616654512424,0.15,0.85,ENSMUST00000112540,ENSMUSG00000066613,0.0,3,0,0,1,1,0,4,1.0,2,0,0,0,0,0,1,0,0,4,0,0,-0.32611096514157173,-0.32611096514157173,grey
226,0.5705491818536677,0.3364860514726542,-0.2340631303810134,0.8043847301603408,0.5360188951878367,1.0697124178089112,0.085,0.915,ENSMUST00000177841,ENSMUSG00000045752,0.68,4,0,0,1,1,0,0,0.0,1,1,1,2,0,0,1,0,0,0,1,0,-0.31404240003058187,-0.31404240003058187,grey
89,0.5558786379266888,0.3326258527418117,-0.2232527851848774,0.8159032345712097,0.5044845857865334,1.1040921272843016,0.1125,0.8875,ENSMUST00000029912-0,ENSMUSG00000028249,1.0,3,0,0,1,1,0,5,0.0,1,0,0,2,0,0,1,0,0,5,0,0,-0.29353003494833246,-0.29353003494833246,grey
184,0.5551540884078732,0.3354930015671378,-0.2196610868407352,0.8173809040207619,0.5483847131960944,1.122003222496747,0.13,0.87,ENSMUST00000127477-0,ENSMUSG00000027673,0.0104300798351789,3,1,1,1,1,0,0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,-0.29091955595301194,-0.29091955595301194,grey
71,0.5480748203810378,0.3303886080691886,-0.2176862123118492,0.8177475006594195,0.5755297652317924,1.1341737931767797,0.1025,0.8975,ENSMUST00000024078-0,ENSMUSG00000023307,1.0,3,2,2,1,1,0,0,0.928381374722838,3,0,0,2,2,0,1,0,0,0,0,0,-0.29027264998532687,-0.29027264998532687,grey
188,0.5511128616357434,0.3350091077392192,-0.2161037538965241,0.8181962076945627,0.5005610305368254,1.0479406470760138,0.1,0.9,ENSMUST00000134306-0,ENSMUSG00000039958,1.0,4,1,1,1,1,1,3,1.0,2,0,0,3,1,0,1,0,1,2,0,0,-0.28948124447749596,-0.28948124447749596,grey
22,0.5538449464076362,0.3364564894511053,-0.2173884569565307,0.8186443515274796,0.5324380240435017,1.1272598289126785,0.1025,0.8975,47128491-3a81-4aaa-8847-a3cc86eb6450-0,ENSMUSG00000006333,0.1482479784366576,6,0,0,1,1,0,4,1.0,2,0,2,1,0,0,1,0,0,4,0,2,-0.28869126539509105,-0.28869126539509105,grey
61,0.549582113886181,0.3334824234025099,-0.2160996904836711,0.8186543222447706,0.4836507115314516,1.0457101117793812,0.1,0.9,ENSMUST00000020501-0,ENSMUSG00000020265,0.270042194092827,3,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,-0.28867369413015265,-0.28867369413015265,grey
202,0.5542776791507991,0.3363923626616551,-0.2178853164891438,0.8186680690385341,0.5753080719710907,1.1757383588832977,0.105,0.895,ENSMUST00000150602-0,ENSMUSG00000047459,1.0,3,0,0,1,1,0,3,1.0,2,0,0,2,0,0,1,0,0,3,0,0,-0.28864946868585817,-0.28864946868585817,grey
248,0.558112366458904,0.3438037659021728,-0.2143086005567316,0.8196424669513067,0.5354776901947184,1.0668154334263855,0.09,0.91,ENSMUST00000224629-0,ENSMUSG00000034532,0.0,1,1,1,1,1,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,-0.28693336032729644,-0.28693336032729644,grey
172,0.5624968599668698,0.3429011014378678,-0.2195957585290018,0.8198880094447896,0.5041702951609452,1.151305570725655,0.12,0.88,ENSMUST00000112312,ENSMUSG00000025825,0.1985559566787003,4,2,2,2,2,0,0,1.0,2,0,0,1,2,0,2,0,0,0,0,0,-0.28650123302570174,-0.28650123302570174,grey
173,0.5624968599668698,0.3429011014378678,-0.2195957585290018,0.8198880094447896,0.5041702951609452,1.151305570725655,0.12,0.88,ENSMUST00000112312,ENSMUSG00000025825,0.1985559566787003,4,2,2,2,2,0,0,1.0,2,0,0,1,2,0,2,0,0,0,0,0,-0.28650123302570174,-0.28650123302570174,grey
94,0.5465843505219518,0.3276108560759771,-0.218973494445974,0.821000595945783,0.5319478064808858,1.171883659850648,0.1425,0.8575,ENSMUST00000032809,ENSMUSG00000030588,0.1212121212121212,4,0,0,1,2,0,0,0.0,1,0,1,1,0,0,1,1,0,0,0,1,-0.28454482566416806,-0.28454482566416806,grey
130,0.5434291206344417,0.3311969793257575,-0.2122321413086844,0.8233050284700891,0.5448042594097876,1.1365268319513788,0.1125,0.8875,ENSMUST00000071230-0,ENSMUSG00000021116,1.0,2,0,0,1,1,0,0,1.0,2,0,0,1,0,0,1,0,0,0,0,0,-0.2805010572769242,-0.2805010572769242,grey
255,0.5382108371097316,0.3347159855846894,-0.2034948515250423,0.8278253127734699,0.5776149439979533,1.0856350344710324,0.1075,0.8925,ENSMUST00000232611-0,ENSMUSG00000063358,0.0,2,0,0,1,1,0,0,0.1963757396449704,3,0,0,0,0,0,1,0,0,0,0,0,-0.27260173173299324,-0.27260173173299324,grey
159,0.5428083643092042,0.3379041059475459,-0.2049042583616582,0.8285490670735275,0.5515382846593019,1.106117555472895,0.1275,0.8725,ENSMUST00000107882-0,ENSMUSG00000011096,0.2605445808862787,7,0,0,1,1,0,0,0.0,1,0,0,3,0,0,1,0,0,0,0,0,-0.27134095781778234,-0.27134095781778234,grey
192,0.5402785632238498,0.3364154130398566,-0.2038631501839929,0.8319956737674687,0.5582211355766812,1.1842153618818605,0.1625,0.8375,ENSMUST00000136889-0,ENSMUSG00000059689,0.0482625482625482,5,0,0,1,1,0,0,0.0,1,0,0,3,0,0,1,0,0,0,0,0,-0.26535206826431906,-0.26535206826431906,grey
253,1.0853159591910495,0.8545154648971125,-0.2308004942939355,0.8477264110784317,0.3515883517056443,1.4860133185752031,0.235,0.765,ENSMUST00000229428,ENSMUSG00000052369,0.0,2,0,0,1,1,0,8,0.0,1,0,0,0,0,0,1,0,0,8,0,0,-0.23832935965747098,-0.23832935965747098,grey
191,0.5954847572524263,0.5101059221970814,-0.0853788350553451,0.937843946259026,0.6231790385665018,1.3514191514126783,0.3225,0.6775,ENSMUST00000136501-0,ENSMUSG00000045160,0.9222520107238604,5,0,1,1,1,0,0,1.0,2,0,0,3,0,1,1,0,0,0,0,0,-0.092580211259968,-0.092580211259968,grey
104,1.0637252878419678,0.9471407335207072,-0.1165845543212614,0.9413111340547884,0.3258169055254135,1.592153413739687,0.3725,0.6275,ENSMUST00000035493,ENSMUSG00000042079,0.0,4,1,1,1,1,0,0,0.0,2,0,0,0,1,0,1,0,0,0,0,0,-0.08725643530616503,-0.08725643530616503,grey
79,0.4122781473030643,0.4000414767401686,-0.0122366705628959,0.9976285185585158,0.730217780841454,1.2656013670325557,0.48,0.52,ENSMUST00000026027,ENSMUSG00000025049,0.0,2,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,-0.0034253877441719404,-0.0034253877441719404,grey
111,0.4154519204312021,0.4026265445453684,-0.0128253758858337,1.000467031920273,0.6789387468185616,1.3094297655596094,0.4925,0.5075,ENSMUST00000043082-0,ENSMUSG00000036257,0.0,2,1,1,1,1,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0.0006736273448200066,0.0006736273448200066,grey
262,0.4169163229147481,0.403032897524177,-0.0138834253905714,1.0016918601431313,0.6860760036502761,1.341138759033503,0.4775,0.5225,a53d2737-35c1-4966-af6e-17c9d3d39ef4-0,ENSMUSG00000029561,0.0,4,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.002438775785834,0.002438775785834,grey
64,0.4165065620740864,0.4058371682008747,-0.0106693938732114,1.0046482485277517,0.6677052115042102,1.3455089967126963,0.48,0.52,ENSMUST00000021689,ENSMUSG00000021262,3.2445936957544495e-05,3,1,1,1,1,1,2,1.0,2,0,0,1,1,0,1,0,1,1,0,0,0.006690467640019498,0.006690467640019498,grey
10,0.4171498890706831,0.409372103123699,-0.0077777859469846,1.0051723561210129,0.6733515925485363,1.3434812523851114,0.47,0.53,1d4757b4-1bc8-4389-b680-9a04b8d08c1b-0,ENSMUSG00000078941,1.0,4,0,0,1,1,0,0,0.0,1,0,0,3,0,0,1,0,0,0,0,0,0.007442900410467524,0.007442900410467524,grey
70,0.3987876438211335,0.3937704476529409,-0.0050171961681932,1.0059002381451556,0.7291708047985341,1.297333382384057,0.49,0.51,ENSMUST00000023482,ENSMUSG00000022793,0.0,2,2,3,1,1,0,8,1.0,2,0,0,0,2,1,1,0,0,8,0,0,0.008487230521107348,0.008487230521107348,grey
20,0.4194960446655845,0.4117758704807792,-0.0077201741848046,1.006518526583286,0.6898264593548423,1.322059881692602,0.4825,0.5175,44ab3466-d885-4c1d-aff0-96b0845dbe7e-0,ENSMUSG00000012889,0.0,2,1,1,1,1,0,0,1.0,2,0,0,0,1,0,1,0,0,0,0,0,0.009373727613293657,0.009373727613293657,grey
208,0.4072771971406144,0.4030379629705697,-0.0042392341700442,1.0069716924809402,0.7550390511990507,1.303404364440534,0.495,0.505,ENSMUST00000156617-0,ENSMUSG00000009563,0.0186213655668082,3,0,1,1,1,0,0,1.0,2,0,0,1,0,1,1,0,0,0,0,0,0.010023127543915926,0.010023127543915926,grey
163,0.409023291605682,0.4026564962121077,-0.0063667953935742,1.007215416866932,0.676107489177677,1.3171836314976073,0.49,0.51,ENSMUST00000108981-0,ENSMUSG00000078878,0.0,2,0,0,1,2,0,0,1.0,2,0,0,0,0,0,1,1,0,0,0,0,0.010372270841575222,0.010372270841575222,grey
97,0.4144597679751802,0.4088734897718741,-0.0055862782033057,1.0085817684541225,0.7244231267615817,1.354777601151124,0.4675,0.5325,ENSMUST00000033292-0,ENSMUSG00000030990,0.6553528708133971,12,0,0,1,1,0,0,0.0,1,0,0,9,0,0,1,0,0,0,0,0,0.01232805188462233,0.01232805188462233,grey
72,0.4049445234646204,0.4019202339029838,-0.0030242895616365,1.0088732807954937,0.6737822361546771,1.300029731468253,0.5225,0.4775,ENSMUST00000025357,ENSMUSG00000024480,0.0,2,2,3,1,1,0,0,1.0,3,0,0,0,2,1,1,0,0,0,0,0,0.012744976576290151,0.012744976576290151,grey
214,0.4101922665929005,0.4048135040720886,-0.0053787625208114,1.0090646032202677,0.7214071482676786,1.3903191443339158,0.47,0.53,ENSMUST00000165123-0,ENSMUSG00000024576,0.0019586507072905,5,1,3,1,2,0,0,1.0,4,0,0,3,1,2,1,1,0,0,0,0,0.013018542890145295,0.013018542890145295,grey
147,0.4107081908291169,0.405857468512276,-0.0048507223168413,1.0092786921476555,0.6684860322291396,1.337648662485352,0.49,0.51,ENSMUST00000090852-0,ENSMUSG00000068882,1.0,2,0,0,1,1,0,2,0.0,2,0,2,1,0,0,1,0,0,2,0,2,0.013324600869200568,0.013324600869200568,grey
91,0.4133570588647737,0.4095447531562623,-0.0038123057085112,1.0092911184914055,0.7358553069984934,1.3817564025254874,0.485,0.515,ENSMUST00000030816,ENSMUSG00000028974,0.0,1,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0.013342363370561897,0.013342363370561897,grey
199,0.6061146124219988,0.5811272528651691,-0.0249873595568304,1.0100482950294711,0.5156613393538177,1.5474394236363254,0.47,0.53,ENSMUST00000147290-0,ENSMUSG00000027001,0.0,2,0,0,1,1,0,2,0.0,1,0,0,0,0,0,1,0,0,2,0,0,0.014424276475833222,0.014424276475833222,grey
127,0.4110998225759079,0.4083516974761839,-0.0027481250997236,1.0101185194997313,0.7020491882997105,1.310407370200556,0.515,0.485,ENSMUST00000063272-0,ENSMUSG00000013495,0.0,2,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.014524577593845421,0.014524577593845421,grey
295,0.4074254791751536,0.4057369552988075,-0.0016885238763465,1.0108129454054957,0.7591782562873025,1.3755248640049356,0.5075,0.4925,fd655ec5-9689-4a89-a915-2a81a698c697-0,ENSMUSG00000031782,0.0194940821536319,4,0,0,1,1,0,0,0.0,1,0,2,1,0,0,1,0,0,0,0,2,0.015516046000705244,0.015516046000705244,grey
69,0.4075207341617854,0.4025301542629974,-0.0049905798987882,1.0112589237814196,0.6769586896310394,1.3375015735375384,0.47,0.53,ENSMUST00000023474,ENSMUSG00000022787,1.0,2,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0.016152433669735625,0.016152433669735625,grey
135,0.4088242875501414,0.407117985499984,-0.001706302050157,1.011666114079553,0.7281770148263647,1.347323279649437,0.4875,0.5125,ENSMUST00000081834-0,ENSMUSG00000049047,1.0,2,0,0,1,1,1,4,0.0,1,0,0,1,0,0,1,0,1,3,0,0,0.016733227738477175,0.016733227738477175,grey
47,0.5740306376099058,0.5593077013342692,-0.0147229362756362,1.0118662250523844,0.5992641841563467,1.588821090094004,0.47,0.53,ENSMUST00000000985-0,ENSMUSG00000000959,0.0,3,0,0,1,1,0,0,0.7999227500965623,3,0,0,0,0,0,1,0,0,0,0,0,0.017018569468371363,0.017018569468371363,grey
121,0.4096293140033946,0.4105810425914643,0.0009517285880692,1.0133681874603433,0.706673564266862,1.337209636819961,0.5,0.5,ENSMUST00000055485,ENSMUSG00000039108,0.0,3,2,3,1,1,0,0,0.9988867241859172,3,0,0,0,2,1,1,0,0,0,0,0,0.019158444340574596,0.019158444340574596,grey
102,0.4008500321611764,0.4004544255962911,-0.0003956065648854,1.0135606551798226,0.7366771121298615,1.390466391703181,0.4875,0.5125,ENSMUST00000034932,ENSMUSG00000032372,0.0,3,0,0,1,1,0,0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0.019432427540593513,0.019432427540593513,grey
207,0.400185181097779,0.4026342065043519,0.0024490254065737,1.013586863270193,0.7578821835724613,1.31824006861534,0.5175,0.4825,ENSMUST00000155954-0,ENSMUSG00000050538,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.01946973146807432,0.01946973146807432,grey
243,0.4129835450246445,0.411554473585771,-0.0014290714388731,1.0154251396014171,0.7027192953452145,1.418996326136902,0.4825,0.5175,ENSMUST00000221715-0,ENSMUSG00000017843,1.0,3,2,3,1,2,1,14,0.0,4,0,0,2,2,1,1,1,1,13,0,0,0.02208388344817062,0.02208388344817062,grey
263,0.399068875557855,0.4005304283871915,0.0014615528293366,1.0155247436930417,0.6896518651967749,1.3848738596738372,0.5,0.5,a5729f19-7bfc-444b-a25d-b9c6c69fec7e-0,ENSMUSG00000027243,1.0,2,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0.022225391941645734,0.022225391941645734,grey
21,0.4124450315371422,0.4143108881720335,0.0018658566348913,1.0165901276647398,0.715890572498101,1.3812565542037154,0.5075,0.4925,46931e1c-2c52-46be-8223-b2ec6662d532-0,ENSMUSG00000039745,0.0,2,0,0,1,1,1,5,1.0,2,0,0,0,0,0,1,0,1,4,0,0,0.023738125631162014,0.023738125631162014,grey
175,0.412915797339261,0.4126469815225491,-0.0002688158167122,1.0169832971745874,0.696289043333522,1.382972181684509,0.4775,0.5225,ENSMUST00000114465-0,ENSMUSG00000019558,0.0,2,1,1,1,1,0,0,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0.02429598472021682,0.02429598472021682,grey
239,0.4054128236449084,0.4076978188022587,0.0022849951573499,1.0174231058329466,0.7141901930767598,1.3399973755910357,0.495,0.505,ENSMUST00000212634-0,ENSMUSG00000005699,0.0725806451612903,4,0,0,1,1,0,1,1.0,2,0,0,2,0,0,1,0,0,1,0,0,0.02491976350827187,0.02491976350827187,grey
99,0.40261012126816,0.4044641312361519,0.0018540099679922,1.0178173811450726,0.7038206877512336,1.412067504728132,0.4875,0.5125,ENSMUST00000034197,ENSMUSG00000031749,0.0,2,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0.025478733367906948,0.025478733367906948,grey
16,0.3992913976742144,0.4018617152144099,0.0025703175401957,1.018281261700953,0.7428716026074106,1.324155636689035,0.5025,0.4975,3872b2cf-cf7c-45ac-83b5-7b13e98f39d2-0,ENSMUSG00000052369,1.0,2,0,0,1,2,0,0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0.026136106419516053,0.026136106419516053,grey
32,0.4005534043413645,0.4070415235651263,0.0064881192237623,1.021128406912119,0.699750278149013,1.3404910163247516,0.52,0.48,5fd358df-7fb2-429e-a8db-fd96d54cac81-0,ENSMUSG00000057130,0.5147058823529411,4,1,1,1,2,0,0,0.0,1,0,0,1,1,0,1,1,0,0,0,0,0.030164296545900294,0.030164296545900294,grey
85,0.4022964650164833,0.4053320433483016,0.0030355783318182,1.021430633595432,0.6725822418144701,1.4029429680276115,0.5025,0.4975,ENSMUST00000028910-0,ENSMUSG00000027424,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.0305912324941642,0.0305912324941642,grey
204,0.402163317960283,0.4115579173622203,0.0093945994019375,1.0231125034890174,0.7288634251840613,1.378735212415928,0.515,0.485,ENSMUST00000151800,ENSMUSG00000087380,5.570927187981653e-05,6,3,4,1,1,0,0,0.0,2,0,0,1,3,1,1,0,0,0,0,0,0.03296479542683209,0.03296479542683209,grey
165,0.3922215609198645,0.4048722870518593,0.0126507261319949,1.0261830489937822,0.7422716510926085,1.3491024504448903,0.555,0.445,ENSMUST00000109726,ENSMUSG00000021144,0.0,3,1,2,1,1,0,14,0.0,1,0,0,0,1,1,1,0,0,14,0,0,0.03728809967861788,0.03728809967861788,grey
223,0.403600393405302,0.4176872232313725,0.0140868298260702,1.026706184587519,0.7133510681848637,1.2904972783733968,0.5425,0.4575,ENSMUST00000175887,ENSMUSG00000021996,0.5955570075138844,4,0,1,1,1,0,1,1.0,2,0,0,2,0,1,1,0,0,1,0,0,0.03802338059956322,0.03802338059956322,grey
110,0.3994697712116328,0.4124839666168145,0.0130141954051816,1.0284269543035025,0.6803842965636729,1.3693771736920866,0.535,0.465,ENSMUST00000043050-0,ENSMUSG00000036599,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.040439327740830214,0.040439327740830214,grey
234,0.5687808304160732,0.5864242706513988,0.0176434402353252,1.0467753502647514,0.5980402454595666,1.5499664272910452,0.54,0.46,ENSMUST00000198878,ENSMUSG00000028173,1.0,2,0,0,1,1,0,13,1.0,2,0,0,1,0,0,1,0,0,13,0,0,0.06595185694460068,0.06595185694460068,grey
13,0.5589766859993798,0.5946309948024083,0.0356543088030279,1.061612849810554,0.6720172528815741,1.5460400936731609,0.5525,0.4475,28f7ede2-725a-472a-b5a8-6fdfa33fc15f-0,ENSMUSG00000032397,0.0,2,0,0,1,1,1,7,0.0,1,0,0,0,0,0,1,0,1,6,0,0,0.08625773837327551,0.08625773837327551,grey
197,0.4305052844836002,0.5239049457409127,0.0933996612573124,1.1174722986705945,0.708877640563576,1.5316079369292035,0.6775,0.3225,ENSMUST00000144355,ENSMUSG00000026201,0.0,5,0,0,1,3,1,7,0.1535217207929143,3,0,0,0,0,0,1,2,1,6,0,0,0.160239068486086,0.160239068486086,grey
169,0.4222374783645632,0.5460625212419623,0.1238250428773991,1.1510489894844198,0.8249075089187706,1.654994467065964,0.75,0.25,ENSMUST00000111490,ENSMUSG00000041396,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.20294923692989744,0.20294923692989744,grey
112,0.4261758071179518,0.5498804901521188,0.1237046830341673,1.1582093319108584,0.7481207760428574,1.6527109899220431,0.705,0.295,ENSMUST00000045697-0,ENSMUSG00000036860,1.0,5,0,0,1,1,0,3,0.0,2,0,1,4,0,0,1,0,0,3,0,1,0.21189602605296215,0.21189602605296215,grey
264,0.424929311508078,0.5846473871683024,0.1597180756602245,1.1934937929367733,0.7839611045815655,1.6614248412267452,0.8225,0.1775,a67c21cb-3536-4a8f-8f5d-ba109dfede9b-0,ENSMUSG00000035203,0.0014204545454545,5,1,2,1,1,1,10,0.0,1,0,0,1,1,1,1,0,1,9,0,0,0.2551910633425033,0.2551910633425033,grey
