,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
590,0.3369401402428326,0.5586545958137875,0.2217144555709542,1.2756997659761735,0.8464387761484317,1.806245742871881,0.8725,0.1275,ENSMUST00000111110,ENSMUSG00000027170,1.0,2,2,5,0,0,0,0,0.0,2,0,0,1,2,3,0,0,0,0,0,0,0.3512888329402205,grey
589,0.3369401402428326,0.5586545958137875,0.2217144555709542,1.2756997659761735,0.8464387761484317,1.806245742871881,0.8725,0.1275,ENSMUST00000111110,ENSMUSG00000027170,1.0,2,2,5,0,0,0,0,0.0,2,0,0,1,2,3,0,0,0,0,0,0,0.3512888329402205,grey
129,0.3326771099473506,0.5555542655980898,0.2228771556507401,1.2771210341809434,0.8747597747208129,1.9019350186272663,0.8875,0.1125,ENSMUST00000018727-0,ENSMUSG00000018583,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.3528952573336009,grey
415,0.3339830557123038,0.5581792194574795,0.2241961637451754,1.2772882558611496,0.8574197575521175,1.8289977777648927,0.8725,0.1275,ENSMUST00000047368,ENSMUSG00000033752,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.35308414631865725,grey
181,0.3352191239259892,0.5557399484406108,0.2205208245146208,1.2775364759594106,0.8484682524028261,1.9165250991768863,0.85,0.15,ENSMUST00000022119,ENSMUSG00000021619,0.0,1,1,1,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0.3533644832838327,grey
751,0.3357419715563196,0.5601095462476648,0.224367574691345,1.2782946497307883,0.8163590662377939,1.7649454177890458,0.8825,0.1175,ENSMUST00000196709,ENSMUSG00000059743,0.0109550995216787,6,1,1,0,1,0,0,0.0,1,0,0,1,1,0,0,1,0,0,0,0,0.35422041899976375,grey
418,0.330642749588885,0.551393154081579,0.2207504044926934,1.278311974195733,0.774260083263762,1.8398844124416895,0.8375,0.1625,ENSMUST00000048214-0,ENSMUSG00000041857,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.3542399714169625,grey
443,0.3369853741452297,0.5632405216748174,0.2262551475295877,1.2785388904295991,0.8304431625254847,1.8455972456084613,0.9075,0.0925,ENSMUST00000057792-0,ENSMUSG00000032667,0.0,1,1,2,0,1,0,0,1.0,2,0,1,0,1,1,0,1,0,0,0,1,0.3544960449570228,grey
685,0.3291860697815347,0.5564873260502052,0.2273012562686699,1.279057426994973,0.811109743190177,1.8573823087335437,0.9,0.1,ENSMUST00000154330-0,ENSMUSG00000020477,1.0,4,2,2,0,0,0,0,0.0,1,0,1,3,2,0,0,0,0,0,0,1,0.3550810396542219,grey
684,0.3291860697815347,0.5564873260502052,0.2273012562686699,1.279057426994973,0.811109743190177,1.8573823087335437,0.9,0.1,ENSMUST00000154330-0,ENSMUSG00000020477,1.0,4,2,2,0,0,0,0,0.0,1,0,1,3,2,0,0,0,0,0,0,1,0.3550810396542219,grey
267,0.3356820267429454,0.5609786502596511,0.2252966235167051,1.279083558941251,0.8133086550680175,1.752574556872274,0.8725,0.1275,ENSMUST00000028295-0,ENSMUSG00000075467,1.0,2,1,1,0,0,0,0,0.0,2,0,0,1,1,0,0,0,0,0,0,0,0.35511051451859615,grey
804,0.3329427854166885,0.5574902189862647,0.2245474335695772,1.2796804311515966,0.8583761363701482,1.881497978752428,0.8925,0.1075,a8dcf0f0-9121-4785-a4e6-c680f0738c4c-0,ENSMUSG00000054733,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0.3557835774480905,grey
605,0.3333487079344639,0.5565118002875419,0.2231630923530781,1.2802136896501028,0.7567776844943763,1.894326034861208,0.8775,0.1225,ENSMUST00000114387,ENSMUSG00000031388,0.0378634212305611,6,1,1,0,0,0,3,0.0,2,0,2,2,1,0,0,0,0,3,0,2,0.3563846409031635,grey
623,0.3334788068611587,0.560354140929938,0.2268753340687789,1.2828884189579284,0.8131816876368384,1.839327915021573,0.875,0.125,ENSMUST00000124745,ENSMUSG00000074247,0.0,2,1,1,0,0,0,4,0.0,1,0,0,0,1,0,0,0,0,4,0,0,0.3593956954342434,grey
673,0.3323601448200664,0.5565544194278378,0.2241942746077718,1.284345289859648,0.8248747195539283,1.9362075618390808,0.8575,0.1425,ENSMUST00000149076,ENSMUSG00000032615,0.0,3,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0.3610331160115219,grey
674,0.3323601448200664,0.5565544194278378,0.2241942746077718,1.284345289859648,0.8248747195539283,1.9362075618390808,0.8575,0.1425,ENSMUST00000149076,ENSMUSG00000032615,0.0,3,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0.3610331160115219,grey
392,0.3317768117733831,0.5611184912672436,0.2293416794938597,1.286431180284288,0.8044342989756235,1.7924158940499049,0.88,0.12,ENSMUST00000042726-0,ENSMUSG00000036733,0.0,2,1,1,0,0,0,5,0.0,1,0,0,0,1,0,0,0,0,5,0,0,0.3633742798324945,grey
408,0.3331112836469298,0.5610930252641317,0.2279817416172018,1.2864609616374638,0.8003066696602936,1.8892878807675093,0.8825,0.1175,ENSMUST00000046207-0,ENSMUSG00000037361,0.0033876079117036,3,1,1,0,0,0,1,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0.36340767836470617,grey
122,0.3295307285545407,0.5607792404725083,0.2312485119179679,1.2916553364535448,0.7994966281531584,1.8528128611744172,0.8675,0.1325,ENSMUST00000018002,ENSMUSG00000017858,0.0,3,4,4,0,0,0,0,1.0,2,0,0,0,4,0,0,0,0,0,0,0,0.36922115460973803,grey
121,0.3295307285545407,0.5607792404725083,0.2312485119179679,1.2916553364535448,0.7994966281531584,1.8528128611744172,0.8675,0.1325,ENSMUST00000018002,ENSMUSG00000017858,0.0,3,4,4,0,0,0,0,1.0,2,0,0,0,4,0,0,0,0,0,0,0,0.36922115460973803,grey
123,0.3295307285545407,0.5607792404725083,0.2312485119179679,1.2916553364535448,0.7994966281531584,1.8528128611744172,0.8675,0.1325,ENSMUST00000018002,ENSMUSG00000017858,0.0,3,4,4,0,0,0,0,1.0,2,0,0,0,4,0,0,0,0,0,0,0,0.36922115460973803,grey
120,0.3295307285545407,0.5607792404725083,0.2312485119179679,1.2916553364535448,0.7994966281531584,1.8528128611744172,0.8675,0.1325,ENSMUST00000018002,ENSMUSG00000017858,0.0,3,4,4,0,0,0,0,1.0,2,0,0,0,4,0,0,0,0,0,0,0,0.36922115460973803,grey
575,0.6419681136870511,0.9050170177883282,0.2630489041012776,1.3739183021446773,0.6967778516740378,2.37248910313242,0.7875,0.2125,ENSMUST00000108578,ENSMUSG00000020831,0.0,5,2,2,0,1,0,6,1.0,2,0,0,0,2,0,0,1,0,6,0,0,0.4582962191523846,grey
576,0.6419681136870511,0.9050170177883282,0.2630489041012776,1.3739183021446773,0.6967778516740378,2.37248910313242,0.7875,0.2125,ENSMUST00000108578,ENSMUSG00000020831,0.0,5,2,2,0,1,0,6,1.0,2,0,0,0,2,0,0,1,0,6,0,0,0.4582962191523846,grey
570,0.4639071821528117,0.9034322075080492,0.4395250253552387,1.623069614535807,0.8287380418305627,2.6231766100612464,0.945,0.055,ENSMUST00000107843-0,ENSMUSG00000109324,1.0,2,1,2,0,1,0,8,0.0,1,0,0,1,1,1,0,1,0,8,0,0,0.6987248793632365,grey
750,0.4559789255821803,0.9205402733177688,0.4645613477355897,1.6688511354539033,0.869370525948906,2.705236999174246,0.9775,0.0225,ENSMUST00000190729,ENSMUSG00000078941,0.1307420494699646,4,1,1,0,0,0,0,0.0,2,0,0,2,1,0,0,0,0,0,0,0,0.7388552694273555,grey
