,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
173,0.4733653732838921,6.758766267652763,6.28540089436887,19250.085451242125,4.001604405044839,49373.76703226798,1.0,0.0,a7a9c8c7-17ff-4780-b88f-3e3ee44295c0-0,ENSMUSG00000038502,0.0342409240924092,8,1,1,0,0,0,8,0.0,1,1,1,1,1,0,0,0,0,8,1,0,14.232577229502944,14.232577229502944,red
118,0.4723518315845741,6.181391721770324,5.709039890185747,19893.292484319223,2.6626711213700287,20789.9763821948,1.0,0.0,ENSMUST00000136269,ENSMUSG00000062647,0.0285714285714285,5,1,1,1,1,0,0,0.0,2,1,1,1,1,0,1,0,0,0,1,0,14.279994451985255,14.279994451985255,red
112,0.4770621455357532,6.929178274443697,6.452116128907951,24195.37787875937,4.248381525307237,68781.24671839959,1.0,0.0,ENSMUST00000131870,ENSMUSG00000027245,0.0,1,0,1,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0,0,1,0,14.562443850673855,14.562443850673855,red
159,0.497150509132737,5.431300351076858,4.934149841944119,24374.70217058861,3.787875110551844,6705.964731775894,1.0,0.0,ENSMUST00000226563-0,ENSMUSG00000033589,0.0,1,0,0,0,0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,1,1,14.573096970529035,14.573096970529035,red
52,0.4816236997743758,6.163434204797942,5.681810505023562,25219.69655741796,3.915087598603041,27743.930403287544,1.0,0.0,82b59dcb-2346-434f-815f-fdb2b9cb794e-0,ENSMUSG00000026939,0.0,4,1,1,0,1,0,2,0.0,2,1,1,0,1,0,0,1,0,2,1,0,14.622263296859439,14.622263296859439,red
37,0.476589691299588,6.545761449481639,6.06917175818205,27938.344198173945,5.605866509182419,35752.68926416747,1.0,0.0,57f472a4-780f-4ee1-a852-cc1681c328be-0,ENSMUSG00000004980,0.0070044709388971,6,1,4,0,0,0,14,1.0,3,2,2,1,1,3,0,0,0,14,2,0,14.769958899657244,14.769958899657244,red
36,0.476589691299588,6.545761449481639,6.06917175818205,27938.344198173945,5.605866509182419,35752.68926416747,1.0,0.0,57f472a4-780f-4ee1-a852-cc1681c328be-0,ENSMUSG00000004980,0.0070044709388971,6,1,4,0,0,0,14,1.0,3,2,2,1,1,3,0,0,0,14,2,0,14.769958899657244,14.769958899657244,red
147,0.6730277148548018,7.464204300664492,6.791176585809689,47334.34548566637,1.7795396045057716,109236.17921971914,1.0,0.0,ENSMUST00000212019,ENSMUSG00000045128,0.75,3,0,1,0,1,0,5,0.0,1,1,1,1,0,1,0,1,0,5,1,0,15.530599752985177,15.530599752985177,red
19,0.4918487188924875,5.540832682276888,5.048983963384396,50470.48249535383,3.0992396459622165,4747.03169579441,1.0,0.0,236516fa-a510-4643-83fc-7a3d4dbaada7-0,ENSMUSG00000027752,0.0,3,0,0,0,0,0,0,0.0,1,1,3,0,0,0,0,0,0,0,1,2,15.623152258346021,15.623152258346021,red
44,0.4867637859115337,7.085834210854656,6.599070424943133,51363.497936249885,4.8246682289234455,62709.677320171824,1.0,0.0,624d26c7-9430-4bba-b123-789cc2754047-0,ENSMUSG00000029030,0.0,2,0,1,0,1,0,0,0.0,1,1,1,0,0,1,0,1,0,0,1,0,15.648455835191934,15.648455835191934,red
153,0.5157172882637758,7.473005235386827,6.957287947123048,90691.28796108696,2.9389267992457278,108408.94882517814,1.0,0.0,ENSMUST00000216035-0,ENSMUSG00000032085,0.3822314049586777,3,0,1,0,0,0,0,1.0,2,1,1,1,0,1,0,0,0,0,1,0,16.468676347954702,16.468676347954702,red
46,0.4974121155494728,6.697419274907912,6.20000715935843,97650.91107414484,3.1407695027498748,50949.740014412775,1.0,0.0,680ffd0a-8aef-4b9f-8791-b7ff89cbfc00-0,ENSMUSG00000038502,0.0,8,0,0,0,0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,1,1,16.57534588393821,16.57534588393821,red
3,0.4657090115633892,6.91480421862895,6.449095207065567,111243.29216779748,4.662993170840248,230191.3608473412,1.0,0.0,09885327-5a9f-418c-8d48-7d9a354dcf28-0,ENSMUSG00000006289,0.0,1,0,0,0,0,0,0,0.0,1,3,3,0,0,0,0,0,0,0,3,0,16.763358820421338,16.763358820421338,red
4,0.4657090115633892,6.91480421862895,6.449095207065567,111243.29216779748,4.662993170840248,230191.3608473412,1.0,0.0,09885327-5a9f-418c-8d48-7d9a354dcf28-0,ENSMUSG00000006289,0.0,1,0,0,0,0,0,0,0.0,1,3,3,0,0,0,0,0,0,0,3,0,16.763358820421338,16.763358820421338,red
5,0.4657090115633892,6.91480421862895,6.449095207065567,111243.29216779748,4.662993170840248,230191.3608473412,1.0,0.0,09885327-5a9f-418c-8d48-7d9a354dcf28-0,ENSMUSG00000006289,0.0,1,0,0,0,0,0,0,0.0,1,3,3,0,0,0,0,0,0,0,3,0,16.763358820421338,16.763358820421338,red
158,0.4762777060718111,7.66992058791144,7.193642881839617,113826.82970331436,4.2786614081039,260330.90861497595,1.0,0.0,ENSMUST00000223939,ENSMUSG00000025290,0.2808988764044944,6,2,4,1,2,0,7,0.0,2,3,3,2,2,2,1,1,0,7,3,0,16.796481124504943,16.796481124504943,red
157,0.4762777060718111,7.66992058791144,7.193642881839617,113826.82970331436,4.2786614081039,260330.90861497595,1.0,0.0,ENSMUST00000223939,ENSMUSG00000025290,0.2808988764044944,6,2,4,1,2,0,7,0.0,2,3,3,2,2,2,1,1,0,7,3,0,16.796481124504943,16.796481124504943,red
156,0.4762777060718111,7.66992058791144,7.193642881839617,113826.82970331436,4.2786614081039,260330.90861497595,1.0,0.0,ENSMUST00000223939,ENSMUSG00000025290,0.2808988764044944,6,2,4,1,2,0,7,0.0,2,3,3,2,2,2,1,1,0,7,3,0,16.796481124504943,16.796481124504943,red
12,0.4555712497113016,7.979246865522456,7.523675615811161,119337.41721910045,7.249877123581792,567856.5536561586,1.0,0.0,184b205a-5fe0-4aaf-bf91-41d9b51d2b7d-0,ENSMUSG00000053332,0.2079388201019665,7,2,7,0,0,0,0,0.0,1,4,7,2,2,5,0,0,0,0,4,3,16.86468693300069,16.86468693300069,red
13,0.4555712497113016,7.979246865522456,7.523675615811161,119337.41721910045,7.249877123581792,567856.5536561586,1.0,0.0,184b205a-5fe0-4aaf-bf91-41d9b51d2b7d-0,ENSMUSG00000053332,0.2079388201019665,7,2,7,0,0,0,0,0.0,1,4,7,2,2,5,0,0,0,0,4,3,16.86468693300069,16.86468693300069,red
14,0.4555712497113016,7.979246865522456,7.523675615811161,119337.41721910045,7.249877123581792,567856.5536561586,1.0,0.0,184b205a-5fe0-4aaf-bf91-41d9b51d2b7d-0,ENSMUSG00000053332,0.2079388201019665,7,2,7,0,0,0,0,0.0,1,4,7,2,2,5,0,0,0,0,4,3,16.86468693300069,16.86468693300069,red
15,0.4555712497113016,7.979246865522456,7.523675615811161,119337.41721910045,7.249877123581792,567856.5536561586,1.0,0.0,184b205a-5fe0-4aaf-bf91-41d9b51d2b7d-0,ENSMUSG00000053332,0.2079388201019665,7,2,7,0,0,0,0,0.0,1,4,7,2,2,5,0,0,0,0,4,3,16.86468693300069,16.86468693300069,red
69,0.564418244712928,7.060233296513689,6.495815051800772,123596.11905776752,3.9833938474872577,71759.54358923782,1.0,0.0,ENSMUST00000026137,ENSMUSG00000025144,0.0,3,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,16.915273917484786,16.915273917484786,red
137,1.6076412811835086,9.63684942143197,8.029208140248459,149756.63321351784,14.495766991324222,305373.55061061896,1.0,0.0,ENSMUST00000177163,ENSMUSG00000093674,0.15,6,1,2,0,0,0,0,0.0,1,1,1,2,1,1,0,0,0,0,1,0,17.192260380571458,17.192260380571458,red
143,0.4516731647191772,7.266353984068303,6.81468081934913,175296.97397813696,2.1127325942338464,176084.59500538185,1.0,0.0,ENSMUST00000204596-0,ENSMUSG00000030057,0.0143126177024482,5,0,0,0,2,0,2,0.0,1,1,1,2,0,0,0,2,0,2,1,0,17.419441566572964,17.419441566572964,red
172,0.4666687483557704,7.734786480162138,7.268117731806366,278248.1182666033,4.143666015445772,339969.4138161828,1.0,0.0,a69e4c45-6f6c-4240-a32b-7188a1065113-0,ENSMUSG00000053332,0.2079388201019665,7,4,7,0,0,0,0,0.0,1,2,7,2,4,3,0,0,0,0,2,5,18.086012405394452,18.086012405394452,red
171,0.4666687483557704,7.734786480162138,7.268117731806366,278248.1182666033,4.143666015445772,339969.4138161828,1.0,0.0,a69e4c45-6f6c-4240-a32b-7188a1065113-0,ENSMUSG00000053332,0.2079388201019665,7,4,7,0,0,0,0,0.0,1,2,7,2,4,3,0,0,0,0,2,5,18.086012405394452,18.086012405394452,red
148,0.462496983609596,6.955317385471083,6.492820401861488,283865.2508017584,3.279539313703609,100396.31040707463,1.0,0.0,ENSMUST00000212796,ENSMUSG00000045128,1.0,3,0,0,0,1,0,5,1.0,2,1,1,2,0,0,0,1,0,5,1,0,18.114846727640284,18.114846727640284,red
48,0.4759408174283088,6.804735792838724,6.328794975410419,300923.4533488613,2.8279190285102445,64264.94245227845,1.0,0.0,6f185049-c8d6-43aa-9139-fe5fe7477a0a-0,ENSMUSG00000035530,0.1769352290679305,3,0,1,0,0,0,0,0.0,1,1,1,1,0,1,0,0,0,0,1,0,18.199037026144637,18.199037026144637,red
50,0.6517279718205851,7.727378564434214,7.07565059261364,505493.1834938239,6.620502611453338,296850.47433739743,1.0,0.0,7b8f91ce-a620-4bad-ae39-d9eaf7e058b4-0,ENSMUSG00000035242,1.0,4,0,2,0,0,1,5,1.0,3,1,2,3,0,2,0,0,1,4,1,1,18.947332112151724,18.947332112151724,red
42,0.4622265202780019,7.394609603284899,6.9323830830069015,1444886.7028372278,8.225141537147405,327716.9520268691,1.0,0.0,5aa869fe-30c7-4e6b-8f16-25a4609ab57e-0,ENSMUSG00000009281,0.7062937062937062,4,1,2,0,0,0,2,0.0,1,1,2,2,1,1,0,0,0,2,1,1,20.46252494117601,20.46252494117601,red
22,1.5550422694291648,9.64351143071388,8.088469161284713,156264573.44919312,11.994281259812142,1021985.6922122024,1.0,0.0,2df9e4b1-1a64-498e-a486-e156770aaeec-0,ENSMUSG00000035242,1.0,4,0,2,0,0,1,5,1.0,3,1,2,3,0,2,0,0,1,4,1,1,27.21941550287322,27.21941550287322,red
