,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
490,9.210965060513107,1.3526467529092558,-7.858318307603846,0.0034333144316495,9.930059000773982e-09,0.0165722682251076,0.0,1.0,ENSMUST00000034552,ENSMUSG00000032051,0.0006734460233012,3,1,2,0,0,0,0,1.0,2,0,0,1,1,1,0,0,0,0,0,0,-8.186182295642901,blue
650,9.641852424251493,1.5794973280526514,-8.06235509619884,0.0038955903090564,9.054537567847017e-09,0.0213112251370115,0.0,1.0,ENSMUST00000105465,ENSMUSG00000004207,0.0,2,0,1,1,1,1,15,0.0,2,0,0,0,0,1,1,0,1,14,0,0,-8.003942324431707,blue
614,9.667176147448632,1.5291097712987891,-8.13806637614985,0.0050054652677521,1.9588325725716323e-08,0.025420418357051,0.0,1.0,ENSMUST00000089377-0,ENSMUSG00000068220,0.0,1,0,1,0,0,1,5,0.0,2,0,0,0,0,1,0,0,1,4,0,0,-7.642280108052134,blue
395,7.49344540195775,0.36560296872054,-7.127842433237212,0.0053846715009487,1.374805262456991e-07,0.0219666122141652,0.0,1.0,ENSMUST00000000844-1,ENSMUSG00000000827,0.0029879831113998,6,1,2,0,0,0,0,0.3722627737226277,3,0,0,3,1,1,0,0,0,0,0,0,-7.536925950739055,blue
444,9.309766731289397,1.2222995470132014,-8.087467184276209,0.0056456747346037,3.001535332248877e-10,0.0351083039692786,0.0,1.0,ENSMUST00000023608,ENSMUSG00000022890,0.0,7,0,1,0,1,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,-7.468638271760366,blue
901,7.559258479397699,0.3667757694814893,-7.192482709916205,0.005953751912003,1.3071846686054431e-09,0.0305550593830975,0.0,1.0,ENSMUST00000191142-0,ENSMUSG00000026020,1.0,2,0,1,0,0,0,13,0.0,1,0,0,1,0,1,0,0,0,13,0,0,-7.391985177761968,blue
623,7.931571302592541,0.6970098947544681,-7.234561407838065,0.0060474978722544,1.697094205270987e-07,0.0376152960098793,0.0,1.0,ENSMUST00000093955,ENSMUSG00000020485,0.0,1,1,2,0,0,0,6,0.0,2,0,0,0,1,1,0,0,0,6,0,0,-7.369445928053177,blue
419,7.306948898791107,0.3564650098403957,-6.950483888950707,0.006310455389098,1.0040822601958293e-07,0.0362315613907788,0.0,1.0,ENSMUST00000019470,ENSMUSG00000078652,0.0,1,0,1,1,1,0,0,1.0,2,0,3,0,0,1,1,0,0,0,0,3,-7.308040164733614,blue
604,7.07718719409523,0.3632023292497944,-6.7139848648454405,0.006499857841033,4.4767942022873115e-08,0.0252730185683384,0.0,1.0,ENSMUST00000080537-0,ENSMUSG00000001847,0.0,1,2,3,0,0,0,0,1.0,2,0,0,0,2,1,0,0,0,0,0,0,-7.26537611948707,blue
904,7.432017987367318,0.3596764704650951,-7.072341516902225,0.0066856703715835,2.2625046807510893e-07,0.0364104520953281,0.0,1.0,ENSMUST00000193210-0,ENSMUSG00000061518,0.875,3,0,1,0,0,1,2,0.0,1,0,0,1,0,1,0,0,1,1,0,0,-7.224712058184919,blue
522,7.443633906849645,0.4586587966949711,-6.984975110154676,0.0067255737377694,1.572826132398518e-08,0.0357409433438481,0.0,1.0,ENSMUST00000046746,ENSMUSG00000036256,0.0,2,0,1,0,0,0,6,1.0,2,0,0,0,0,1,0,0,0,6,0,0,-7.2161269399179995,blue
234,7.381577153780804,0.3588242006711423,-7.022752953109666,0.0070132396056879,1.2481544280700978e-07,0.032324346431649,0.0,1.0,5dc57e2b-1dd0-41e0-a7ea-27aa2e8a9cf2-0,ENSMUSG00000063179,0.0087219054008721,6,1,3,0,0,0,0,0.0,1,0,0,3,1,2,0,0,0,0,0,0,-7.155703266471106,blue
233,7.381577153780804,0.3588242006711423,-7.022752953109666,0.0070132396056879,1.2481544280700978e-07,0.032324346431649,0.0,1.0,5dc57e2b-1dd0-41e0-a7ea-27aa2e8a9cf2-0,ENSMUSG00000063179,0.0087219054008721,6,1,3,0,0,0,0,0.0,1,0,0,3,1,2,0,0,0,0,0,0,-7.155703266471106,blue
613,7.456212910070354,0.3615837162816983,-7.094629193788657,0.0072626848332614,1.560864816870999e-07,0.0408208933461888,0.0,1.0,ENSMUST00000089230-0,ENSMUSG00000022052,0.0,2,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-7.105281309499634,blue
682,7.297395996137422,0.4908413257008891,-6.80655467043653,0.0074645902841782,1.3934081793904206e-07,0.0372957494573847,0.0,1.0,ENSMUST00000109207-0,ENSMUSG00000078923,0.0,3,0,1,0,1,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,-7.065721208656721,blue
850,7.139419217517522,0.3576190553081329,-6.781800162209384,0.0074704295166093,9.160300299188933e-08,0.029107225721997,0.0,1.0,ENSMUST00000161568-1,ENSMUSG00000012422,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-7.064593090688006,blue
535,7.301982816504285,0.3687261508414242,-6.933256665662863,0.0075022616908868,5.677997643027556e-10,0.0338181017873669,0.0,1.0,ENSMUST00000051698-0,ENSMUSG00000022587,0.2326820603907637,7,0,1,0,0,1,5,0.0,1,0,1,3,0,1,0,0,1,4,0,1,-7.058458697274547,blue
830,7.325280782941003,0.3655355477187348,-6.959745235222265,0.0076013439761536,3.5930392707391285e-08,0.0343616556321384,0.0,1.0,ENSMUST00000156963-0,ENSMUSG00000059518,0.401006711409396,4,0,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,-7.039529763959637,blue
470,7.164555880476112,0.3613788476317793,-6.803177032844329,0.0076518029463065,1.975041726490235e-07,0.0373628712182776,0.0,1.0,ENSMUST00000030013,ENSMUSG00000028329,0.0,1,1,2,0,0,0,0,0.0,2,0,0,0,1,1,0,0,0,0,0,0,-7.02998456362403,blue
434,8.202993465668674,0.9012556876160432,-7.301737778052622,0.0077117002437231,9.382307493514483e-09,0.0467650205485445,0.0,1.0,ENSMUST00000021559-0,ENSMUSG00000021131,0.0,1,1,2,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,-7.018735310026126,blue
510,7.17907755850463,0.3586162005336418,-6.820461357970991,0.0078429297031431,1.0803616425948811e-09,0.042336140440379,0.0,1.0,ENSMUST00000042167,ENSMUSG00000039007,0.0,4,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-6.9943916151854015,blue
944,7.415521331582901,0.3638059306703644,-7.051715400912538,0.007947047322375,6.829368234737664e-09,0.0464852923220671,0.0,1.0,ENSMUST00000214644,ENSMUSG00000000296,0.7410071942446043,3,0,1,0,0,0,6,0.0,1,0,0,1,0,1,0,0,0,6,0,0,-6.9753653493749,blue
542,7.431171707758881,0.3618169671802038,-7.06935474057868,0.0080493895395447,6.923649595024446e-08,0.0426744470672516,0.0,1.0,ENSMUST00000055242-0,ENSMUSG00000002981,0.0,2,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.956904910337546,blue
485,7.729521968041424,0.3662707264400225,-7.363251241601399,0.0080634213543683,4.707555247353296e-08,0.0452334337420426,0.0,1.0,ENSMUST00000034277-0,ENSMUSG00000031819,0.0,3,1,2,0,0,0,0,0.0,1,0,1,0,1,1,0,0,0,0,0,1,-6.954392172502863,blue
729,7.333472737884258,0.361512252661471,-6.971960485222787,0.0082823962479668,4.258129184243005e-08,0.0472670525354156,0.0,1.0,ENSMUST00000116420-0,ENSMUSG00000034442,0.0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.91573605861433,blue
149,7.241552709244812,0.3617699537607139,-6.879782755484099,0.0083373822157805,5.549229064131303e-09,0.0389605450529724,0.0,1.0,3c737cee-ceda-4c37-b1f4-a4c91e03e2f2-0,ENSMUSG00000028218,0.475095785440613,3,1,2,0,0,0,6,0.0,1,0,0,1,1,1,0,0,0,6,0,0,-6.906189809523444,blue
463,7.417892961135839,0.365120008741208,-7.0527729523946325,0.0083735095913602,2.1596917425573347e-09,0.0417843999170668,0.0,1.0,ENSMUST00000028509,ENSMUSG00000014959,0.0,3,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-6.89995185796559,blue
539,7.098274547938837,0.3581391132984607,-6.740135434640368,0.0084369777383079,2.069673825317956e-07,0.0542714840743456,0.0,1.0,ENSMUST00000054680-0,ENSMUSG00000044876,0.0044945800652154,3,0,1,1,1,1,3,1.0,2,0,0,1,0,1,1,0,1,2,0,0,-6.889057989853988,blue
669,8.352960244878478,1.6884386651062515,-6.664521579772225,0.0087561530973022,3.646278461068346e-07,0.0415608428138735,0.0,1.0,ENSMUST00000108430-0,ENSMUSG00000040952,0.0640878919661249,6,2,3,1,3,0,0,1.0,2,0,1,2,2,1,1,2,0,0,0,1,-6.8354871050646855,blue
531,7.059676890419217,0.3664772471333505,-6.693199643285868,0.0087650815911359,8.917752401321375e-08,0.0356677113511666,0.0,1.0,ENSMUST00000050584,ENSMUSG00000046727,0.0,2,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.83401676406184,blue
494,7.186375073920815,0.3638663526642756,-6.822508721256543,0.0089874046664693,2.2551179813179362e-10,0.0403626928446468,0.0,1.0,ENSMUST00000036274-0,ENSMUSG00000035227,0.0,2,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-6.797879722358155,blue
674,7.330791305982274,0.5797911657429752,-6.751000140239293,0.0090151850839474,7.25589245032777e-08,0.0481510069026563,0.0,1.0,ENSMUST00000108613,ENSMUSG00000078812,0.0,6,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.79342717381955,blue
675,7.330791305982274,0.5797911657429752,-6.751000140239293,0.0090151850839474,7.25589245032777e-08,0.0481510069026563,0.0,1.0,ENSMUST00000108613,ENSMUSG00000078812,0.0,6,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.79342717381955,blue
552,7.227279367881104,0.3631185671229539,-6.864160800758154,0.0090300233122784,6.941263950673745e-08,0.0426638130655852,0.0,1.0,ENSMUST00000059472,ENSMUSG00000053907,0.0,3,0,1,0,0,0,10,1.0,2,0,2,0,0,1,0,0,0,10,0,2,-6.79105457243048,blue
453,7.429400433569957,0.4706897717086071,-6.958710661861349,0.0091255368646891,2.426792702995869e-08,0.0382645781521422,0.0,1.0,ENSMUST00000026318,ENSMUSG00000025283,0.0,3,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.7758748480570405,blue
811,7.282222121998275,0.3566549785766121,-6.925567143421659,0.009186671225587,1.2956777917261484e-08,0.0549045382721629,0.0,1.0,ENSMUST00000148960-0,ENSMUSG00000024048,0.0856450902686041,4,0,1,0,0,0,0,0.0,2,0,1,1,0,1,0,0,0,0,0,1,-6.76624208651063,blue
881,7.032189207098128,0.3603752467929847,-6.671813960305149,0.0092010164478162,7.699575629401809e-08,0.0481332007136415,0.0,1.0,ENSMUST00000172450-0,ENSMUSG00000003131,1.0,2,0,1,0,0,0,5,1.0,2,0,0,1,0,1,0,0,0,5,0,0,-6.76399103835962,blue
481,7.8165058152831906,0.3658256565103063,-7.450680158772882,0.009203405580356,1.596587948929904e-08,0.0590323204750109,0.0,1.0,ENSMUST00000033540,ENSMUSG00000031197,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-6.763616477324095,blue
884,7.557539197147098,0.5106917845394333,-7.046847412607661,0.0092817914182339,4.4616856451568864e-08,0.0546318933226932,0.0,1.0,ENSMUST00000174064-0,ENSMUSG00000002985,0.0217054263565891,5,0,1,0,0,0,0,1.0,2,0,0,1,0,1,0,0,0,0,0,0,-6.751381007242401,blue
827,8.99101604152087,1.9706466074783249,-7.020369434042541,0.009314088684128,2.1227926209976122e-08,0.0440416091584357,0.0,1.0,ENSMUST00000154584-0,ENSMUSG00000055762,0.0195205746857187,8,3,4,0,0,0,8,0.0,2,0,3,5,3,1,0,0,0,8,0,3,-6.746369665812568,blue
525,6.763862601577245,0.7401505657103574,-6.023712035866886,0.009450420272906,3.1917147941786844e-07,0.0428858681193943,0.0,1.0,ENSMUST00000047275-0,ENSMUSG00000040605,0.0,1,1,2,0,1,0,0,0.0,2,0,0,0,1,1,0,1,0,0,0,0,-6.7254057953119695,blue
886,7.030987516964924,0.3538660911585701,-6.677121425806349,0.0096035855431368,4.054724079264e-09,0.0432226058659986,0.0,1.0,ENSMUST00000174609,ENSMUSG00000008668,0.1020531400966183,7,0,1,0,0,0,2,0.0,1,0,0,2,0,1,0,0,0,2,0,0,-6.702211141377326,blue
421,6.936361936539345,0.5586697579407263,-6.377692178598616,0.0096345303942556,2.878451304065314e-07,0.0433595997891546,0.0,1.0,ENSMUST00000020099-0,ENSMUSG00000019942,0.0,1,0,1,0,0,0,3,0.0,1,0,0,0,0,1,0,0,0,3,0,0,-6.6975699361887955,blue
668,7.343567982491691,0.3607525727676583,-6.982815409724043,0.0096382292682114,1.0287021790388977e-07,0.0448538673967678,0.0,1.0,ENSMUST00000108275-0,ENSMUSG00000001105,0.7321428571428571,4,0,1,0,0,1,6,1.0,3,0,3,2,0,1,0,0,1,5,0,3,-6.697016165242456,blue
1134,6.98022929363038,0.3573782476970912,-6.622851045933292,0.0098578883800292,1.1795677876995289e-07,0.0482402983762737,0.0,1.0,d25ac228-573f-408e-9a31-fd0293c419ac-0,ENSMUSG00000042210,0.0,4,0,1,0,1,0,2,0.0,2,0,0,0,0,1,0,1,0,2,0,0,-6.664505639064794,blue
684,7.411004870579718,0.365987833853968,-7.045017036725752,0.0101399178577819,6.770955257783545e-09,0.0464917388608329,0.0,1.0,ENSMUST00000109354,ENSMUSG00000057113,0.0,4,0,1,0,0,0,11,1.0,2,0,0,0,0,1,0,0,0,11,0,0,-6.623810224479891,blue
621,7.154867289586735,0.3598884414215039,-6.79497884816524,0.0101566521129553,9.456931139216544e-07,0.0624920614400166,0.0,1.0,ENSMUST00000091641-0,ENSMUSG00000021431,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,-6.621431257742463,blue
814,7.131309545742287,0.4865563260690066,-6.644753219673285,0.0102193364955164,1.3548571686988862e-10,0.0477276071424958,0.0,1.0,ENSMUST00000150042-0,ENSMUSG00000030706,1.0,4,3,4,0,0,0,0,0.0,3,0,0,3,3,1,0,0,0,0,0,0,-6.612554659419182,blue
996,7.08481904789292,0.3598747384523066,-6.724944309440604,0.0103620887851382,2.616957359747677e-09,0.0462300946043786,0.0,1.0,ENSMUST00000234344-0,ENSMUSG00000024400,0.0,4,0,1,0,1,0,0,0.0,3,0,0,0,0,1,0,1,0,0,0,0,-6.592541339625548,blue
619,7.585681603201866,0.366701827005749,-7.218979776196118,0.0105404947981297,2.730407251847312e-09,0.0650587520966797,0.0,1.0,ENSMUST00000090553-0,ENSMUSG00000068739,0.0,2,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.567913597367635,blue
456,6.999204116064693,0.3603508996377108,-6.6388532164269725,0.0107352567481034,2.5131614595522917e-08,0.0486833773484352,0.0,1.0,ENSMUST00000026576,ENSMUSG00000025503,0.0,3,2,3,0,0,0,0,0.0,1,0,1,0,2,1,0,0,0,0,0,1,-6.541499494173187,blue
758,6.906577495967384,0.5829568628534498,-6.323620633113936,0.0111368043460983,4.6618410142064564e-08,0.0464529568970811,0.0,1.0,ENSMUST00000125366-0,ENSMUSG00000019188,1.0,2,3,4,1,1,0,0,1.0,2,0,0,1,3,1,1,0,0,0,0,0,-6.488520872306195,blue
484,6.930378048372099,0.3555180161883749,-6.5748600321837305,0.0111693926664422,3.028964702865433e-11,0.052266408155165,0.0,1.0,ENSMUST00000034272,ENSMUSG00000031813,0.0,3,1,2,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,-6.484305448083586,blue
400,7.070826763741994,0.3571068747300177,-6.713719889011976,0.0113024788850068,8.193056180433983e-12,0.0732597724300833,0.0,1.0,ENSMUST00000002099-0,ENSMUSG00000002031,0.0,4,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.46721696732017,blue
401,7.070826763741994,0.3571068747300177,-6.713719889011976,0.0113024788850068,8.193056180433983e-12,0.0732597724300833,0.0,1.0,ENSMUST00000002099-0,ENSMUSG00000002031,0.0,4,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.46721696732017,blue
474,7.256977538965556,0.6157464091516094,-6.641231129813941,0.0115442914901693,1.2267636970481931e-09,0.0657467655217575,0.0,1.0,ENSMUST00000031243,ENSMUSG00000029304,0.0,3,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.436676556722051,blue
534,7.312886495937355,0.352738351154083,-6.960148144783268,0.0115767473905864,1.4608990840729946e-07,0.0757329408238671,0.0,1.0,ENSMUST00000051477,ENSMUSG00000006699,0.0,2,0,1,0,0,0,0,1.0,3,0,0,0,0,1,0,0,0,0,0,0,-6.432626219920479,blue
685,6.87406495223274,0.3535345921011749,-6.5205303601315645,0.0116536559782102,1.8802954283878303e-08,0.0579661474149982,0.0,1.0,ENSMUST00000109701-0,ENSMUSG00000027593,0.0825022665457842,6,2,4,0,0,0,0,0.0,1,0,0,4,2,2,0,0,0,0,0,0,-6.423073562431959,blue
686,6.87406495223274,0.3535345921011749,-6.5205303601315645,0.0116536559782102,1.8802954283878303e-08,0.0579661474149982,0.0,1.0,ENSMUST00000109701-0,ENSMUSG00000027593,0.0825022665457842,6,2,4,0,0,0,0,0.0,1,0,0,4,2,2,0,0,0,0,0,0,-6.423073562431959,blue
681,7.335243692769409,0.3574855876425106,-6.977758105126907,0.0117170530798718,3.240315956297532e-08,0.0435739107113326,0.0,1.0,ENSMUST00000109084,ENSMUSG00000027523,0.1379575879635114,5,1,2,0,1,0,0,1.0,2,0,1,3,1,1,0,1,0,0,0,1,-6.415246422203284,blue
829,8.928644453253662,2.4772883144157114,-6.451356138837938,0.0117555089980029,8.52800850272252e-08,0.0512011836998831,0.0,1.0,ENSMUST00000156816-0,ENSMUSG00000033845,0.0,1,2,3,0,0,0,0,0.7072002254473722,3,0,0,0,2,1,0,0,0,0,0,0,-6.41051918264286,blue
992,7.313276885681222,0.3565120918577739,-6.956764793823436,0.0121636153583438,1.0150015829639586e-10,0.0734636951482632,0.0,1.0,ENSMUST00000233519,ENSMUSG00000055839,0.4150943396226415,4,0,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,-6.361284088926701,blue
477,7.448654340372056,0.3634561103533484,-7.085198230018718,0.0121920547053092,3.1888439508001245e-08,0.0693824091760004,0.0,1.0,ENSMUST00000032141,ENSMUSG00000030060,0.0,2,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-6.357914908495777,blue
549,7.244510305714541,0.3662073411808397,-6.8783029645337095,0.0124838269831443,1.613868117707781e-08,0.059195843461031,0.0,1.0,ENSMUST00000057792-0,ENSMUSG00000032667,0.0,1,1,2,0,1,0,0,1.0,2,0,1,0,1,1,0,1,0,0,0,1,-6.323795921981175,blue
476,7.051472783082113,0.3653554478575891,-6.686117335224526,0.0126900291400541,5.137645033160209e-09,0.0604618003481094,0.0,1.0,ENSMUST00000031513,ENSMUSG00000029538,0.0,1,1,3,0,0,0,0,1.0,2,0,0,0,1,2,0,0,0,0,0,0,-6.30016080773808,blue
475,7.051472783082113,0.3653554478575891,-6.686117335224526,0.0126900291400541,5.137645033160209e-09,0.0604618003481094,0.0,1.0,ENSMUST00000031513,ENSMUSG00000029538,0.0,1,1,3,0,0,0,0,1.0,2,0,0,0,1,2,0,0,0,0,0,0,-6.30016080773808,blue
678,8.143409567399969,1.9943551253397132,-6.14905444206026,0.012802049697715,2.3572096738273336e-08,0.0620263524746835,0.0,1.0,ENSMUST00000108858,ENSMUSG00000018593,1.0,3,1,2,0,2,0,10,1.0,3,0,0,2,1,1,0,2,0,10,0,0,-6.287481375487666,blue
564,7.009059036887413,0.7244863637489516,-6.284572673138464,0.0129089241824518,2.2902843584676608e-08,0.0675455610698724,0.0,1.0,ENSMUST00000066701,ENSMUSG00000064215,0.0,5,2,3,0,0,1,7,1.0,2,0,0,0,2,1,0,0,1,6,0,0,-6.275487416961859,blue
553,6.703975356724652,0.5987797700344474,-6.105195586690209,0.0135511475818777,7.832389730137052e-07,0.0611964826785683,0.0,1.0,ENSMUST00000060652-0,ENSMUSG00000022338,0.0100861910874747,5,0,1,0,1,0,2,0.0,1,0,0,3,0,1,0,1,0,2,0,0,-6.205441158079037,blue
527,7.085665837335687,0.3535823210950445,-6.732083516240649,0.0135785926799196,6.510788730104475e-09,0.070440844335447,0.0,1.0,ENSMUST00000049630-0,ENSMUSG00000045438,0.0,1,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.202522227048618,blue
528,7.085665837335687,0.3535823210950445,-6.732083516240649,0.0135785926799196,6.510788730104475e-09,0.070440844335447,0.0,1.0,ENSMUST00000049630-0,ENSMUSG00000045438,0.0,1,0,2,0,0,0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,-6.202522227048618,blue
985,6.885332052997321,0.3564096158811274,-6.528922437116182,0.0139365861244063,3.264574937299029e-09,0.0640159466540562,0.0,1.0,ENSMUST00000230271-0,ENSMUSG00000033020,0.0,1,1,2,0,1,0,0,1.0,2,0,0,0,1,1,0,1,0,0,0,0,-6.164978984706898,blue
601,6.4236350836545775,0.5083266209835026,-5.915308462671071,0.0140856731648605,2.406285201940036e-07,0.0671696536478567,0.0,1.0,ENSMUST00000079703,ENSMUSG00000059586,1.0,2,0,1,0,0,1,8,1.0,2,0,0,1,0,1,0,0,1,7,0,0,-6.149627676938767,blue
416,7.261979114967322,0.3539058979543473,-6.908073217012981,0.0143752486613516,6.653198734166925e-09,0.0669266811100574,0.0,1.0,ENSMUST00000018965-0,ENSMUSG00000018821,1.0,2,0,1,0,0,0,0,0.0,2,0,1,1,0,1,0,0,0,0,0,1,-6.120269277933638,blue
447,6.830938745408355,0.3549871916784717,-6.475951553729894,0.0147546162857484,1.3107660260020409e-08,0.0732636682849028,0.0,1.0,ENSMUST00000025095,ENSMUSG00000024248,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-6.082689787801564,blue
909,6.487088387126857,0.4855864024638013,-6.001501984663052,0.015067483891974,1.2289652274254153e-06,0.0786319652067482,0.0,1.0,ENSMUST00000197859-0,ENSMUSG00000078578,1.0,5,0,1,1,1,0,0,0.1406685236768802,3,0,0,4,0,1,1,0,0,0,0,0,-6.052417667307345,blue
458,7.135541873511222,0.3567118729407399,-6.778830000570475,0.0162246503577015,6.782792125509466e-08,0.0745648481375996,0.0,1.0,ENSMUST00000027401-0,ENSMUSG00000026201,0.0108352144469525,5,0,1,1,2,1,3,0.0,1,0,1,1,0,1,1,1,1,2,0,1,-5.945668801389775,blue
402,6.563402288406017,0.7669253748925824,-5.796476913513438,0.0163189681324901,1.193250546524653e-06,0.0824845609525226,0.0,1.0,ENSMUST00000002289,ENSMUSG00000022111,0.0022825259954349,3,2,3,0,0,0,0,0.0,1,0,0,1,2,1,0,0,0,0,0,0,-5.937306352882202,blue
435,6.944613304211611,1.0677942753124767,-5.876819028899132,0.0165694015556681,2.962984386743023e-06,0.0619311059276438,0.0,1.0,ENSMUST00000021880-0,ENSMUSG00000044258,0.014477766287487,3,0,1,0,2,0,4,1.0,2,0,0,1,0,1,0,2,0,4,0,0,-5.91533469272297,blue
600,6.135846426559811,0.8091895008926722,-5.326656925667139,0.0172564083139244,7.514198583368169e-07,0.0827636365944723,0.0,1.0,ENSMUST00000078830-0,ENSMUSG00000020458,0.0,3,0,2,0,0,1,9,0.0,1,0,0,0,0,2,0,0,1,8,0,0,-5.856723971312502,blue
599,6.135846426559811,0.8091895008926722,-5.326656925667139,0.0172564083139244,7.514198583368169e-07,0.0827636365944723,0.0,1.0,ENSMUST00000078830-0,ENSMUSG00000020458,0.0,3,0,2,0,0,1,9,0.0,1,0,0,0,0,2,0,0,1,8,0,0,-5.856723971312502,blue
502,8.699067690492003,2.954556139617392,-5.744511550874616,0.0176288839240974,2.730652768427697e-07,0.0807267289715298,0.0,1.0,ENSMUST00000038626,ENSMUSG00000035559,0.0,1,0,1,0,0,0,5,0.0,1,0,2,0,0,1,0,0,0,5,0,2,-5.825915048533419,blue
725,6.993951273250769,0.3537550290957638,-6.640196244155,0.0178635695079013,7.80286232319447e-09,0.1133732592632608,0.0,1.0,ENSMUST00000114576-0,ENSMUSG00000073131,0.0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-5.806835800423969,blue
302,6.375598737721443,0.771917732073574,-5.603681005647866,0.0182117802516117,9.93151261813614e-07,0.0838288592420376,0.0,1.0,75df03f3-8350-4992-ab2c-f74db9014071-0,ENSMUSG00000090841,1.0,9,1,2,0,0,0,4,0.0,1,0,0,8,1,1,0,0,0,4,0,0,-5.778984233158188,blue
455,6.113381168297427,0.6170511094379271,-5.496330058859495,0.0188351496665393,4.1388535126513596e-07,0.0773591962546432,0.0,1.0,ENSMUST00000026572-0,ENSMUSG00000025499,1.0,2,0,1,0,0,0,1,0.0,2,0,1,1,0,1,0,0,0,1,0,1,-5.73042869260218,blue
533,5.833594466344581,0.4808984759280287,-5.35269599041655,0.0201642999771764,2.010752764317091e-06,0.0723003951976686,0.0,1.0,ENSMUST00000051364-1,ENSMUSG00000044709,0.512280701754386,5,0,1,0,0,0,0,1.0,2,0,0,1,0,1,0,0,0,0,0,0,-5.632052867690051,blue
55,6.186688750511549,0.8060530689934405,-5.3806356815181084,0.0215874577203742,3.556015249378172e-06,0.1006122362181358,0.0,1.0,19587c9e-9c68-4fa8-b8a7-d3a34470e48c-0,ENSMUSG00000028965,0.8238630395966811,3,0,1,0,0,0,0,1.0,2,0,0,1,0,1,0,0,0,0,0,0,-5.533662837575416,blue
530,8.402435972049664,2.43727622482396,-5.965159747225707,0.0224680259872054,2.0254907454870047e-06,0.0776347450398145,0.0,1.0,ENSMUST00000050487,ENSMUSG00000024610,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,-5.475982813079431,blue
440,6.219412231333169,1.2297026417300343,-4.989709589603138,0.023674434889545,1.628521285737168e-06,0.1000078588576808,0.0,1.0,ENSMUST00000023210-0,ENSMUSG00000022551,0.0299212598425196,4,0,1,0,0,0,6,0.0,1,0,0,2,0,1,0,0,0,6,0,0,-5.400526200903929,blue
845,5.704782869633184,0.6033490108442308,-5.101433858788953,0.0252345861380437,7.744759300492772e-06,0.1460878214676176,0.0,1.0,ENSMUST00000160853,ENSMUSG00000022553,0.0,4,0,1,0,0,1,7,0.0,1,0,0,0,0,1,0,0,1,6,0,0,-5.308453763985944,blue
102,8.352225739463243,3.626781984628279,-4.725443754834966,0.0265091163160113,5.6118857972348014e-05,0.1072894092873786,0.0,1.0,2ace1dbb-462d-4fde-9a4b-a537c35f8433-0,ENSMUSG00000035242,1.0,4,0,2,0,0,0,5,1.0,3,1,2,3,0,2,0,0,0,5,1,1,-5.237367611148474,blue
