,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
84,0.478490384414204,3.7736311678718537,3.295140783457652,60.496433011351655,2.105791644868161,229.1036440036995,1.0,0.0,d63d793d-52c4-4644-9c59-06fcef1fc217-0,ENSMUSG00000002064,1.0,2,0,0,0,0,1,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,5.918778175645796,5.918778175645796,red
50,0.607916417279254,4.087957913803536,3.4800414965242874,104.7006779548845,1.025477997764041,395.9389167521039,1.0,0.0,ENSMUST00000098994,ENSMUSG00000048758,0.8415841584158416,3,0,0,1,2,1,4,0.0,2,0,0,1,0,0,1,1,1,3,0,0,6.710126973772034,6.710126973772034,red
15,0.608212371416515,4.404821845634455,3.796609474217941,370.79061691970935,2.0872909181270614,814.9495952515066,1.0,0.0,ENSMUST00000002518-0,ENSMUSG00000054452,0.0,6,2,2,0,0,1,3,0.0,2,0,1,0,2,0,0,0,1,2,0,1,8.534460925931583,8.534460925931583,red
79,1.263544035029101,5.597340549310544,4.333796514281434,385.1761509810975,2.0304250429771726,2163.154054786507,1.0,0.0,ENSMUST00000225023-0,ENSMUSG00000025290,0.2808988764044944,6,2,4,1,2,1,7,1.0,2,0,3,2,2,2,1,1,1,6,0,3,8.589374568121034,8.589374568121034,red
81,0.6000402447350691,5.189487185902561,4.589446941167486,766.3821840138694,2.280534464388047,2394.1924588666684,1.0,0.0,aa39cac5-2dbc-42c1-95b8-4d2d52964ef0-0,ENSMUSG00000042747,0.0,1,1,2,1,1,1,4,1.0,2,0,0,0,1,1,1,0,1,3,0,0,9.581920213096216,9.581920213096216,red
3,2.81526178153356,7.295295456474631,4.480033674941067,992.6498799671314,0.8743075628897262,3251.510262695348,0.9975,0.0025,43ede01a-807b-4abe-8d19-2f00fee785e0-0,ENSMUSG00000035242,1.0,4,0,2,0,0,1,5,1.0,3,1,2,3,0,2,0,0,1,4,1,1,9.955141140655154,9.955141140655154,grey
85,0.8172345642650405,5.669724559184271,4.8524899949192255,1471.250895762408,1.817463444443641,3321.902636798584,1.0,0.0,d7d1efc0-510c-4f96-ae2d-a8cad1da2dd9-0,ENSMUSG00000029614,0.2416326530612245,5,0,0,1,1,1,2,1.0,2,0,0,2,0,0,1,0,1,1,0,0,10.522827578302419,10.522827578302419,red
46,0.8180024390538952,5.737747154161806,4.91974471510791,3185.0863687713336,4.453564283085608,4146.770043814123,1.0,0.0,ENSMUST00000078432,ENSMUSG00000030432,0.0,4,0,0,0,0,1,2,0.0,2,1,1,0,0,0,0,0,1,1,1,0,11.637116778684844,11.637116778684844,red
83,0.4967605802024685,5.989311534705813,5.492550954503341,5101.723830061858,2.910536374995353,9478.113091882184,1.0,0.0,d08ee0eb-56e1-46bb-8a03-af5359d39d04-0,ENSMUSG00000064215,0.0137628111273792,5,0,0,0,0,1,4,0.0,1,0,2,2,0,0,0,0,1,3,0,2,12.316769088780045,12.316769088780045,red
10,0.5022833012935374,6.089346317669005,5.5870630163754695,5210.89453995227,2.2001900860441728,15412.368627611682,1.0,0.0,8a2ef6bc-4e31-419c-a6cf-dfa13f688b86-0,ENSMUSG00000001418,0.0,1,0,1,1,1,1,5,0.0,1,0,1,0,0,1,1,0,1,4,0,1,12.347315341921002,12.347315341921002,red
89,0.4782746989942847,7.495948546945645,7.017673847951353,106739.54412591996,9.132534725426508,179493.77264164484,1.0,0.0,ea6ced92-535c-4180-b5d1-bf033b28c0b4-0,ENSMUSG00000035242,1.0,4,0,2,0,0,2,5,0.3821428571428571,3,1,2,3,0,2,0,0,2,3,1,1,16.703735229280408,16.703735229280408,red
88,0.4782746989942847,7.495948546945645,7.017673847951353,106739.54412591996,9.132534725426508,179493.77264164484,1.0,0.0,ea6ced92-535c-4180-b5d1-bf033b28c0b4-0,ENSMUSG00000035242,1.0,4,0,2,0,0,2,5,0.3821428571428571,3,1,2,3,0,2,0,0,2,3,1,1,16.703735229280408,16.703735229280408,red
9,0.6813788844188362,7.337552302627108,6.656173418208278,156589.78220322682,6.204803896266248,91336.73889108312,1.0,0.0,7b8f91ce-a620-4bad-ae39-d9eaf7e058b4-0,ENSMUSG00000035242,1.0,4,0,2,0,0,1,5,1.0,3,1,2,3,0,2,0,0,1,4,1,1,17.256630551397386,17.256630551397386,red
7,0.5522667011420118,7.437967887732824,6.885701186590807,605901.6252825521,2.549066320987579,80650.07953230382,1.0,0.0,78dba357-9b8f-49fb-baf8-48bdda4dffdb-0,ENSMUSG00000035242,1.0,4,0,2,0,0,2,5,1.0,3,1,2,3,0,2,0,0,2,3,1,1,19.208724049920686,19.208724049920686,red
8,0.5522667011420118,7.437967887732824,6.885701186590807,605901.6252825521,2.549066320987579,80650.07953230382,1.0,0.0,78dba357-9b8f-49fb-baf8-48bdda4dffdb-0,ENSMUSG00000035242,1.0,4,0,2,0,0,2,5,1.0,3,1,2,3,0,2,0,0,2,3,1,1,19.208724049920686,19.208724049920686,red
2,1.4413741878388302,8.794583270388165,7.353209082549344,3558086.543944245,4.406589518934551,165614.5143729149,1.0,0.0,2df9e4b1-1a64-498e-a486-e156770aaeec-0,ENSMUSG00000035242,1.0,4,0,2,0,0,1,5,1.0,3,1,2,3,0,2,0,0,1,4,1,1,21.762670171272898,21.762670171272898,red
