,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
287,7.366949829545991,0.3563782860942861,-7.010571543451703,0.0062778019545849,7.017720081873494e-08,0.0318308502048152,0.0,1.0,ENSMUST00000019615-0,ENSMUSG00000019471,0.0,1,0,0,0,0,0,6,0.0,1,0,0,0,0,0,0,0,0,6,0,0,-7.315524767631987,blue
286,7.366949829545991,0.3563782860942861,-7.010571543451703,0.0062778019545849,7.017720081873494e-08,0.0318308502048152,0.0,1.0,ENSMUST00000019615-0,ENSMUSG00000019471,0.0,1,0,0,0,0,0,6,0.0,1,0,0,0,0,0,0,0,0,6,0,0,-7.315524767631987,blue
290,7.366949829545991,0.3563782860942861,-7.010571543451703,0.0062778019545849,7.017720081873494e-08,0.0318308502048152,0.0,1.0,ENSMUST00000019615-0,ENSMUSG00000019471,0.0,1,0,0,0,0,0,6,0.0,1,0,0,0,0,0,0,0,0,6,0,0,-7.315524767631987,blue
289,7.366949829545991,0.3563782860942861,-7.010571543451703,0.0062778019545849,7.017720081873494e-08,0.0318308502048152,0.0,1.0,ENSMUST00000019615-0,ENSMUSG00000019471,0.0,1,0,0,0,0,0,6,0.0,1,0,0,0,0,0,0,0,0,6,0,0,-7.315524767631987,blue
288,7.366949829545991,0.3563782860942861,-7.010571543451703,0.0062778019545849,7.017720081873494e-08,0.0318308502048152,0.0,1.0,ENSMUST00000019615-0,ENSMUSG00000019471,0.0,1,0,0,0,0,0,6,0.0,1,0,0,0,0,0,0,0,0,6,0,0,-7.315524767631987,blue
550,7.547007432426499,0.3621150842708823,-7.184892348155619,0.0069869400133326,5.165332408176788e-09,0.0344648398248145,0.0,1.0,ENSMUST00000041045-0,ENSMUSG00000037894,0.1622464898595944,5,0,0,0,1,0,3,0.0,1,0,0,2,0,0,0,1,0,3,0,0,-7.161123530657943,blue
549,7.547007432426499,0.3621150842708823,-7.184892348155619,0.0069869400133326,5.165332408176788e-09,0.0344648398248145,0.0,1.0,ENSMUST00000041045-0,ENSMUSG00000037894,0.1622464898595944,5,0,0,0,1,0,3,0.0,1,0,0,2,0,0,0,1,0,3,0,0,-7.161123530657943,blue
551,7.547007432426499,0.3621150842708823,-7.184892348155619,0.0069869400133326,5.165332408176788e-09,0.0344648398248145,0.0,1.0,ENSMUST00000041045-0,ENSMUSG00000037894,0.1622464898595944,5,0,0,0,1,0,3,0.0,1,0,0,2,0,0,0,1,0,3,0,0,-7.161123530657943,blue
528,7.349506629519579,0.3642810570021861,-6.985225572517387,0.0074976288409658,4.0598469032008544e-09,0.0367417955447245,0.0,1.0,ENSMUST00000038197,ENSMUSG00000039956,0.45703125,4,0,0,0,0,1,2,1.0,2,0,0,1,0,0,0,0,1,1,0,0,-7.05934987575409,blue
1138,7.859993062783293,0.6508846249303886,-7.209108437852909,0.0075602915958692,5.5040359880301576e-08,0.0474641570901426,0.0,1.0,ENSMUST00000131011-0,ENSMUSG00000017778,0.0,3,0,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,2,0,0,-7.0473424052684415,blue
1139,7.859993062783293,0.6508846249303886,-7.209108437852909,0.0075602915958692,5.5040359880301576e-08,0.0474641570901426,0.0,1.0,ENSMUST00000131011-0,ENSMUSG00000017778,0.0,3,0,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,2,0,0,-7.0473424052684415,blue
542,7.689894314700552,0.3693414630373568,-7.320552851663192,0.0076393902625766,6.480711225571178e-08,0.037516094318878,0.0,1.0,ENSMUST00000040284,ENSMUSG00000036299,0.0,3,0,0,0,1,0,3,1.0,2,0,0,0,0,0,0,1,0,3,0,0,-7.0323267904143165,blue
543,7.689894314700552,0.3693414630373568,-7.320552851663192,0.0076393902625766,6.480711225571178e-08,0.037516094318878,0.0,1.0,ENSMUST00000040284,ENSMUSG00000036299,0.0,3,0,0,0,1,0,3,1.0,2,0,0,0,0,0,0,1,0,3,0,0,-7.0323267904143165,blue
544,7.689894314700552,0.3693414630373568,-7.320552851663192,0.0076393902625766,6.480711225571178e-08,0.037516094318878,0.0,1.0,ENSMUST00000040284,ENSMUSG00000036299,0.0,3,0,0,0,1,0,3,1.0,2,0,0,0,0,0,0,1,0,3,0,0,-7.0323267904143165,blue
1127,7.133380401961482,0.3615065437468828,-6.771873858214602,0.0081413054090627,3.209920512064667e-08,0.038736012234105,0.0,1.0,ENSMUST00000129339-0,ENSMUSG00000025967,0.0175849941383352,3,1,1,0,1,2,5,1.0,2,0,1,1,1,0,0,1,2,3,0,1,-6.940524144201945,blue
1126,7.133380401961482,0.3615065437468828,-6.771873858214602,0.0081413054090627,3.209920512064667e-08,0.038736012234105,0.0,1.0,ENSMUST00000129339-0,ENSMUSG00000025967,0.0175849941383352,3,1,1,0,1,2,5,1.0,2,0,1,1,1,0,0,1,2,3,0,1,-6.940524144201945,blue
1128,7.133380401961482,0.3615065437468828,-6.771873858214602,0.0081413054090627,3.209920512064667e-08,0.038736012234105,0.0,1.0,ENSMUST00000129339-0,ENSMUSG00000025967,0.0175849941383352,3,1,1,0,1,2,5,1.0,2,0,1,1,1,0,0,1,2,3,0,1,-6.940524144201945,blue
208,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
207,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
206,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
204,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
203,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
202,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
205,7.31426679436094,0.364005464019671,-6.950261330341268,0.0082092380370469,6.666302462607277e-08,0.0411609040843972,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-6.928535964143605,blue
195,7.398265496911685,0.3635383834083169,-7.034727113503363,0.0082619757581828,4.552612595394937e-10,0.0499422971083894,0.0,1.0,ENSMUST00000005292-0,ENSMUSG00000005161,0.1641104294478527,5,1,1,0,0,1,5,0.0,1,0,0,2,1,0,0,0,1,4,0,0,-6.9192974575352,blue
194,7.398265496911685,0.3635383834083169,-7.034727113503363,0.0082619757581828,4.552612595394937e-10,0.0499422971083894,0.0,1.0,ENSMUST00000005292-0,ENSMUSG00000005161,0.1641104294478527,5,1,1,0,0,1,5,0.0,1,0,0,2,1,0,0,0,1,4,0,0,-6.9192974575352,blue
193,7.398265496911685,0.3635383834083169,-7.034727113503363,0.0082619757581828,4.552612595394937e-10,0.0499422971083894,0.0,1.0,ENSMUST00000005292-0,ENSMUSG00000005161,0.1641104294478527,5,1,1,0,0,1,5,0.0,1,0,0,2,1,0,0,0,1,4,0,0,-6.9192974575352,blue
192,7.398265496911685,0.3635383834083169,-7.034727113503363,0.0082619757581828,4.552612595394937e-10,0.0499422971083894,0.0,1.0,ENSMUST00000005292-0,ENSMUSG00000005161,0.1641104294478527,5,1,1,0,0,1,5,0.0,1,0,0,2,1,0,0,0,1,4,0,0,-6.9192974575352,blue
1536,7.266671138999692,0.3664851575510207,-6.900185981448671,0.0084100475150748,3.38645227924954e-08,0.0386755021673958,0.0,1.0,a4cab6d1-af85-47b1-8272-fb28f62a9b0f-0,ENSMUSG00000059291,0.2361353331008022,5,3,3,0,0,0,5,0.0,2,0,0,2,3,0,0,0,0,5,0,0,-6.8936703332221985,blue
1535,7.266671138999692,0.3664851575510207,-6.900185981448671,0.0084100475150748,3.38645227924954e-08,0.0386755021673958,0.0,1.0,a4cab6d1-af85-47b1-8272-fb28f62a9b0f-0,ENSMUSG00000059291,0.2361353331008022,5,3,3,0,0,0,5,0.0,2,0,0,2,3,0,0,0,0,5,0,0,-6.8936703332221985,blue
1532,7.266671138999692,0.3664851575510207,-6.900185981448671,0.0084100475150748,3.38645227924954e-08,0.0386755021673958,0.0,1.0,a4cab6d1-af85-47b1-8272-fb28f62a9b0f-0,ENSMUSG00000059291,0.2361353331008022,5,3,3,0,0,0,5,0.0,2,0,0,2,3,0,0,0,0,5,0,0,-6.8936703332221985,blue
1534,7.266671138999692,0.3664851575510207,-6.900185981448671,0.0084100475150748,3.38645227924954e-08,0.0386755021673958,0.0,1.0,a4cab6d1-af85-47b1-8272-fb28f62a9b0f-0,ENSMUSG00000059291,0.2361353331008022,5,3,3,0,0,0,5,0.0,2,0,0,2,3,0,0,0,0,5,0,0,-6.8936703332221985,blue
1533,7.266671138999692,0.3664851575510207,-6.900185981448671,0.0084100475150748,3.38645227924954e-08,0.0386755021673958,0.0,1.0,a4cab6d1-af85-47b1-8272-fb28f62a9b0f-0,ENSMUSG00000059291,0.2361353331008022,5,3,3,0,0,0,5,0.0,2,0,0,2,3,0,0,0,0,5,0,0,-6.8936703332221985,blue
727,7.348974262460416,0.3621439560749987,-6.986830306385421,0.0084198307187776,4.321064255352983e-08,0.048878558636658,0.0,1.0,ENSMUST00000065408,ENSMUSG00000079018,0.3992537313432835,5,1,1,0,1,0,1,1.0,2,0,0,1,1,0,0,1,0,1,0,0,-6.891993056552732,blue
411,7.259071649686473,0.3606249452392049,-6.898446704447278,0.0084305033091112,9.084145382597565e-09,0.0376165134327722,0.0,1.0,ENSMUST00000025836-0,ENSMUSG00000024902,1.0,2,0,0,0,0,0,4,0.0,1,0,0,1,0,0,0,0,0,4,0,0,-6.890165520649741,blue
410,7.259071649686473,0.3606249452392049,-6.898446704447278,0.0084305033091112,9.084145382597565e-09,0.0376165134327722,0.0,1.0,ENSMUST00000025836-0,ENSMUSG00000024902,1.0,2,0,0,0,0,0,4,0.0,1,0,0,1,0,0,0,0,0,4,0,0,-6.890165520649741,blue
409,7.259071649686473,0.3606249452392049,-6.898446704447278,0.0084305033091112,9.084145382597565e-09,0.0376165134327722,0.0,1.0,ENSMUST00000025836-0,ENSMUSG00000024902,1.0,2,0,0,0,0,0,4,0.0,1,0,0,1,0,0,0,0,0,4,0,0,-6.890165520649741,blue
408,7.259071649686473,0.3606249452392049,-6.898446704447278,0.0084305033091112,9.084145382597565e-09,0.0376165134327722,0.0,1.0,ENSMUST00000025836-0,ENSMUSG00000024902,1.0,2,0,0,0,0,0,4,0.0,1,0,0,1,0,0,0,0,0,4,0,0,-6.890165520649741,blue
213,7.22314640283262,0.3663261803387553,-6.856820222493862,0.008508279695251,1.882761951708259e-07,0.038574539420687,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.876916824433663,blue
211,7.22314640283262,0.3663261803387553,-6.856820222493862,0.008508279695251,1.882761951708259e-07,0.038574539420687,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.876916824433663,blue
212,7.22314640283262,0.3663261803387553,-6.856820222493862,0.008508279695251,1.882761951708259e-07,0.038574539420687,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.876916824433663,blue
214,7.22314640283262,0.3663261803387553,-6.856820222493862,0.008508279695251,1.882761951708259e-07,0.038574539420687,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.876916824433663,blue
215,7.22314640283262,0.3663261803387553,-6.856820222493862,0.008508279695251,1.882761951708259e-07,0.038574539420687,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.876916824433663,blue
1377,7.23333177702253,0.3582328863974349,-6.87509889062511,0.0085362453268626,1.2264499742163893e-08,0.046111612922248,0.0,1.0,ENSMUST00000195014,ENSMUSG00000041355,0.0,3,0,0,0,1,0,3,0.0,1,0,0,0,0,0,0,1,0,3,0,0,-6.8721826456644495,blue
1376,7.23333177702253,0.3582328863974349,-6.87509889062511,0.0085362453268626,1.2264499742163893e-08,0.046111612922248,0.0,1.0,ENSMUST00000195014,ENSMUSG00000041355,0.0,3,0,0,0,1,0,3,0.0,1,0,0,0,0,0,0,1,0,3,0,0,-6.8721826456644495,blue
1375,7.23333177702253,0.3582328863974349,-6.87509889062511,0.0085362453268626,1.2264499742163893e-08,0.046111612922248,0.0,1.0,ENSMUST00000195014,ENSMUSG00000041355,0.0,3,0,0,0,1,0,3,0.0,1,0,0,0,0,0,0,1,0,3,0,0,-6.8721826456644495,blue
1312,7.254417472707882,0.3572121299073587,-6.897205342800529,0.0086169890249385,2.793080964058452e-07,0.0438535772908824,0.0,1.0,ENSMUST00000166518,ENSMUSG00000002014,0.0,6,0,0,0,0,0,5,0.0,1,0,2,0,0,0,0,0,0,5,0,2,-6.8586004382750785,blue
1313,7.254417472707882,0.3572121299073587,-6.897205342800529,0.0086169890249385,2.793080964058452e-07,0.0438535772908824,0.0,1.0,ENSMUST00000166518,ENSMUSG00000002014,0.0,6,0,0,0,0,0,5,0.0,1,0,2,0,0,0,0,0,0,5,0,2,-6.8586004382750785,blue
1314,7.254417472707882,0.3572121299073587,-6.897205342800529,0.0086169890249385,2.793080964058452e-07,0.0438535772908824,0.0,1.0,ENSMUST00000166518,ENSMUSG00000002014,0.0,6,0,0,0,0,0,5,0.0,1,0,2,0,0,0,0,0,0,5,0,2,-6.8586004382750785,blue
1316,7.254417472707882,0.3572121299073587,-6.897205342800529,0.0086169890249385,2.793080964058452e-07,0.0438535772908824,0.0,1.0,ENSMUST00000166518,ENSMUSG00000002014,0.0,6,0,0,0,0,0,5,0.0,1,0,2,0,0,0,0,0,0,5,0,2,-6.8586004382750785,blue
1315,7.254417472707882,0.3572121299073587,-6.897205342800529,0.0086169890249385,2.793080964058452e-07,0.0438535772908824,0.0,1.0,ENSMUST00000166518,ENSMUSG00000002014,0.0,6,0,0,0,0,0,5,0.0,1,0,2,0,0,0,0,0,0,5,0,2,-6.8586004382750785,blue
330,7.204492157846059,0.3617509199056982,-6.84274123794036,0.0086236593535092,9.21613312649774e-09,0.0470948120147342,0.0,1.0,ENSMUST00000021933-0,ENSMUSG00000021477,0.0,2,0,0,0,2,0,4,1.0,3,0,0,0,0,0,0,2,0,4,0,0,-6.857484093898814,blue
331,7.204492157846059,0.3617509199056982,-6.84274123794036,0.0086236593535092,9.21613312649774e-09,0.0470948120147342,0.0,1.0,ENSMUST00000021933-0,ENSMUSG00000021477,0.0,2,0,0,0,2,0,4,1.0,3,0,0,0,0,0,0,2,0,4,0,0,-6.857484093898814,blue
332,7.204492157846059,0.3617509199056982,-6.84274123794036,0.0086236593535092,9.21613312649774e-09,0.0470948120147342,0.0,1.0,ENSMUST00000021933-0,ENSMUSG00000021477,0.0,2,0,0,0,2,0,4,1.0,3,0,0,0,0,0,0,2,0,4,0,0,-6.857484093898814,blue
333,7.204492157846059,0.3617509199056982,-6.84274123794036,0.0086236593535092,9.21613312649774e-09,0.0470948120147342,0.0,1.0,ENSMUST00000021933-0,ENSMUSG00000021477,0.0,2,0,0,0,2,0,4,1.0,3,0,0,0,0,0,0,2,0,4,0,0,-6.857484093898814,blue
229,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
230,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
224,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
228,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
227,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
225,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
226,7.285992951908441,0.3544668013655327,-6.931526150542903,0.0086325470564119,1.8341004989217883e-08,0.0459581030633179,0.0,1.0,ENSMUST00000014750,ENSMUSG00000014606,1.0,2,0,0,0,0,0,7,1.0,2,0,2,1,0,0,0,0,0,7,0,2,-6.855997991364825,blue
497,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
493,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
496,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
495,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
494,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
490,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
489,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
491,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
492,7.321222897793792,0.3593829099993034,-6.961839987794487,0.008648070976643,1.207298252209903e-07,0.0413885339660085,0.0,1.0,ENSMUST00000031038,ENSMUSG00000029152,0.072072072072072,5,0,0,1,1,0,9,1.0,2,0,0,1,0,0,1,0,0,9,0,0,-6.853405921021684,blue
1297,7.464190738821702,0.3599799796286623,-7.104210759193021,0.008767621344815,1.3390243800381042e-08,0.0423958943671855,0.0,1.0,ENSMUST00000164884-0,ENSMUSG00000031879,0.0,1,0,0,0,0,0,5,0.0,2,0,1,0,0,0,0,0,0,5,0,1,-6.83359879199251,blue
1298,7.464190738821702,0.3599799796286623,-7.104210759193021,0.008767621344815,1.3390243800381042e-08,0.0423958943671855,0.0,1.0,ENSMUST00000164884-0,ENSMUSG00000031879,0.0,1,0,0,0,0,0,5,0.0,2,0,1,0,0,0,0,0,0,5,0,1,-6.83359879199251,blue
1296,7.464190738821702,0.3599799796286623,-7.104210759193021,0.008767621344815,1.3390243800381042e-08,0.0423958943671855,0.0,1.0,ENSMUST00000164884-0,ENSMUSG00000031879,0.0,1,0,0,0,0,0,5,0.0,2,0,1,0,0,0,0,0,0,5,0,1,-6.83359879199251,blue
1299,7.464190738821702,0.3599799796286623,-7.104210759193021,0.008767621344815,1.3390243800381042e-08,0.0423958943671855,0.0,1.0,ENSMUST00000164884-0,ENSMUSG00000031879,0.0,1,0,0,0,0,0,5,0.0,2,0,1,0,0,0,0,0,0,5,0,1,-6.83359879199251,blue
1300,7.464190738821702,0.3599799796286623,-7.104210759193021,0.008767621344815,1.3390243800381042e-08,0.0423958943671855,0.0,1.0,ENSMUST00000164884-0,ENSMUSG00000031879,0.0,1,0,0,0,0,0,5,0.0,2,0,1,0,0,0,0,0,0,5,0,1,-6.83359879199251,blue
398,7.386133126860343,0.3581107346982017,-7.028022392162137,0.0087744258265189,1.6875758595876006e-08,0.0477615049712364,0.0,1.0,ENSMUST00000025713,ENSMUSG00000024799,1.0,2,1,1,0,1,0,7,0.0,1,0,0,1,1,0,0,1,0,7,0,0,-6.832479562018207,blue
397,7.386133126860343,0.3581107346982017,-7.028022392162137,0.0087744258265189,1.6875758595876006e-08,0.0477615049712364,0.0,1.0,ENSMUST00000025713,ENSMUSG00000024799,1.0,2,1,1,0,1,0,7,0.0,1,0,0,1,1,0,0,1,0,7,0,0,-6.832479562018207,blue
396,7.386133126860343,0.3581107346982017,-7.028022392162137,0.0087744258265189,1.6875758595876006e-08,0.0477615049712364,0.0,1.0,ENSMUST00000025713,ENSMUSG00000024799,1.0,2,1,1,0,1,0,7,0.0,1,0,0,1,1,0,0,1,0,7,0,0,-6.832479562018207,blue
395,7.386133126860343,0.3581107346982017,-7.028022392162137,0.0087744258265189,1.6875758595876006e-08,0.0477615049712364,0.0,1.0,ENSMUST00000025713,ENSMUSG00000024799,1.0,2,1,1,0,1,0,7,0.0,1,0,0,1,1,0,0,1,0,7,0,0,-6.832479562018207,blue
